% Model,attempt10-785nm_step8.mph
% Version,COMSOL 6.1.0.282
% Date,"Nov 27 2025, 15:09"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.249999999999999E2,2.000000000000000E2,7.850000000000000E-1,3.600887772958708E19
4.249999999999999E2,2.050000000000000E2,7.850000000000000E-1,3.581632047917354E19
4.249999999999999E2,2.100000000000000E2,7.850000000000000E-1,3.969523984634112E19
4.249999999999999E2,2.150000000000000E2,7.850000000000000E-1,4.116403872246043E19
4.249999999999999E2,2.200000000000000E2,7.850000000000000E-1,4.124348502829922E19
4.249999999999999E2,2.250000000000000E2,7.850000000000000E-1,4.101646751108623E19
4.249999999999999E2,2.300000000000000E2,7.850000000000000E-1,4.495924975248787E19
4.249999999999999E2,2.350000000000000E2,7.850000000000000E-1,4.726873294018573E19
4.249999999999999E2,2.400000000000000E2,7.850000000000000E-1,5.008052956177499E19
4.249999999999999E2,2.450000000000000E2,7.850000000000000E-1,5.222875623215129E19
4.249999999999999E2,2.500000000000000E2,7.850000000000000E-1,5.592214372102449E19
4.249999999999999E2,2.550000000000000E2,7.850000000000000E-1,5.830191291343344E19
4.249999999999999E2,2.599999999999999E2,7.850000000000000E-1,6.386739477041684E19
4.249999999999999E2,2.650000000000000E2,7.850000000000000E-1,6.758484126160212E19
4.249999999999999E2,2.700000000000000E2,7.850000000000000E-1,7.480734693968635E19
4.249999999999999E2,2.750000000000000E2,7.850000000000000E-1,7.696571893134710E19
4.249999999999999E2,2.800000000000000E2,7.850000000000000E-1,8.219422121628164E19
4.249999999999999E2,2.850000000000000E2,7.850000000000000E-1,9.453145917504263E19
4.249999999999999E2,2.900000000000000E2,7.850000000000000E-1,1.017872786448494E20
4.249999999999999E2,2.950000000000000E2,7.850000000000000E-1,1.160098793810582E20
4.249999999999999E2,3.000000000000000E2,7.850000000000000E-1,1.308683359857262E20
4.249999999999999E2,3.050000000000000E2,7.850000000000000E-1,1.443802472484794E20
4.249999999999999E2,3.099999999999999E2,7.850000000000000E-1,1.776279251691044E20
4.249999999999999E2,3.149999999999999E2,7.850000000000000E-1,2.069368390073352E20
4.249999999999999E2,3.199999999999999E2,7.850000000000000E-1,2.413485415998716E20
4.249999999999999E2,3.250000000000000E2,7.850000000000000E-1,3.008832469184907E20
4.249999999999999E2,3.300000000000000E2,7.850000000000000E-1,3.957853595562504E20
4.249999999999999E2,3.350000000000000E2,7.850000000000000E-1,4.991340286770787E20
4.249999999999999E2,3.400000000000000E2,7.850000000000000E-1,6.309164498674325E20
4.249999999999999E2,3.450000000000000E2,7.850000000000000E-1,9.441110950321060E20
4.249999999999999E2,3.500000000000000E2,7.850000000000000E-1,1.176275848765297E21
4.249999999999999E2,3.550000000000000E2,7.850000000000000E-1,1.367090226155777E21
4.249999999999999E2,3.600000000000000E2,7.850000000000000E-1,1.111554310756888E21
4.249999999999999E2,3.649999999999999E2,7.850000000000000E-1,5.104589776121071E20
4.249999999999999E2,3.699999999999999E2,7.850000000000000E-1,1.106321412606803E20
4.249999999999999E2,3.749999999999999E2,7.850000000000000E-1,1.199066355156689E19
4.249999999999999E2,3.799999999999999E2,7.850000000000000E-1,9.212135541171032E17
4.249999999999999E2,3.850000000000000E2,7.850000000000000E-1,2.500418274895152E19
4.249999999999999E2,3.900000000000000E2,7.850000000000000E-1,4.755394403909211E20
4.249999999999999E2,3.950000000000000E2,7.850000000000000E-1,2.075101788709625E20
4.249999999999999E2,4.000000000000000E2,7.850000000000000E-1,4.130773804606247E19
4.249999999999999E2,4.050000000000000E2,7.850000000000000E-1,9.904612767982176E18
4.249999999999999E2,4.100000000000000E2,7.850000000000000E-1,2.956685438550018E18
4.249999999999999E2,4.150000000000000E2,7.850000000000000E-1,1.053740113036083E18
4.249999999999999E2,4.199999999999999E2,7.850000000000000E-1,5.420847761402010E17
4.249999999999999E2,4.249999999999999E2,7.850000000000000E-1,4.408807881481767E17
4.249999999999999E2,4.299999999999999E2,7.850000000000000E-1,5.084261770897899E17
4.249999999999999E2,4.349999999999999E2,7.850000000000000E-1,6.676922296691885E17
4.249999999999999E2,4.399999999999999E2,7.850000000000000E-1,8.939429833469169E17
4.249999999999999E2,4.450000000000000E2,7.850000000000000E-1,1.182508870600545E18
4.249999999999999E2,4.500000000000000E2,7.850000000000000E-1,1.525310012036184E18
4.249999999999999E2,4.550000000000000E2,7.850000000000000E-1,1.855060342862946E18
4.249999999999999E2,4.600000000000000E2,7.850000000000000E-1,2.330712065060131E18
4.249999999999999E2,4.650000000000000E2,7.850000000000000E-1,2.732997678635597E18
4.249999999999999E2,4.700000000000000E2,7.850000000000000E-1,3.408602047502355E18
4.249999999999999E2,4.749999999999999E2,7.850000000000000E-1,3.855072323876296E18
4.249999999999999E2,4.800000000000000E2,7.850000000000000E-1,4.423794218742869E18
4.249999999999999E2,4.849999999999999E2,7.850000000000000E-1,5.033998377068542E18
4.249999999999999E2,4.900000000000000E2,7.850000000000000E-1,5.983296244880073E18
4.249999999999999E2,4.949999999999999E2,7.850000000000000E-1,6.501726365292695E18
4.249999999999999E2,5.000000000000000E2,7.850000000000000E-1,7.521885225685025E18
4.299999999999999E2,0.000000000000000E0,7.850000000000000E-1,2.552981318355942E19
4.299999999999999E2,4.999999999999999E0,7.850000000000000E-1,2.631735264758247E19
4.299999999999999E2,9.999999999999998E0,7.850000000000000E-1,2.532450682360713E19
4.299999999999999E2,1.500000000000000E1,7.850000000000000E-1,2.491518319745983E19
4.299999999999999E2,2.000000000000000E1,7.850000000000000E-1,2.473733524324092E19
4.299999999999999E2,2.500000000000000E1,7.850000000000000E-1,2.410762503983595E19
4.299999999999999E2,3.000000000000000E1,7.850000000000000E-1,2.495759136156896E19
4.299999999999999E2,3.500000000000000E1,7.850000000000000E-1,2.408034355299960E19
4.299999999999999E2,3.999999999999999E1,7.850000000000000E-1,2.337445852403589E19
4.299999999999999E2,4.500000000000000E1,7.850000000000000E-1,2.407964958076718E19
4.299999999999999E2,5.000000000000000E1,7.850000000000000E-1,2.448957122500133E19
4.299999999999999E2,5.499999999999999E1,7.850000000000000E-1,2.455074757471422E19
4.299999999999999E2,6.000000000000000E1,7.850000000000000E-1,2.452322182289928E19
4.299999999999999E2,6.499999999999999E1,7.850000000000000E-1,2.553546305616360E19
4.299999999999999E2,7.000000000000000E1,7.850000000000000E-1,2.478596036523678E19
4.299999999999999E2,7.500000000000000E1,7.850000000000000E-1,2.550258514091010E19
4.299999999999999E2,7.999999999999999E1,7.850000000000000E-1,2.551970015728285E19
4.299999999999999E2,8.500000000000000E1,7.850000000000000E-1,2.502994154014032E19
4.299999999999999E2,9.000000000000000E1,7.850000000000000E-1,2.571359672088281E19
4.299999999999999E2,9.499999999999999E1,7.850000000000000E-1,2.582436316927409E19
4.299999999999999E2,1.000000000000000E2,7.850000000000000E-1,2.666303368078986E19
4.299999999999999E2,1.050000000000000E2,7.850000000000000E-1,2.722802613182101E19
4.299999999999999E2,1.100000000000000E2,7.850000000000000E-1,2.702435632763085E19
4.299999999999999E2,1.150000000000000E2,7.850000000000000E-1,2.665790055152576E19
4.299999999999999E2,1.200000000000000E2,7.850000000000000E-1,2.801100973639819E19
4.299999999999999E2,1.250000000000000E2,7.850000000000000E-1,2.778975217950612E19
4.299999999999999E2,1.300000000000000E2,7.850000000000000E-1,2.831189362100736E19
4.299999999999999E2,1.350000000000000E2,7.850000000000000E-1,2.902041567898202E19
4.299999999999999E2,1.400000000000000E2,7.850000000000000E-1,2.959435925698387E19
4.299999999999999E2,1.450000000000000E2,7.850000000000000E-1,3.019262395285488E19
4.299999999999999E2,1.500000000000000E2,7.850000000000000E-1,3.137138671504702E19
4.299999999999999E2,1.550000000000000E2,7.850000000000000E-1,3.002701761676089E19
4.299999999999999E2,1.600000000000000E2,7.850000000000000E-1,3.100020030666178E19
4.299999999999999E2,1.650000000000000E2,7.850000000000000E-1,3.335305883463265E19
4.299999999999999E2,1.700000000000000E2,7.850000000000000E-1,3.407301091070668E19
4.299999999999999E2,1.750000000000000E2,7.850000000000000E-1,3.451071978837697E19
4.299999999999999E2,1.800000000000000E2,7.850000000000000E-1,3.589982291231415E19
4.299999999999999E2,1.850000000000000E2,7.850000000000000E-1,3.684755552177621E19
4.299999999999999E2,1.900000000000000E2,7.850000000000000E-1,3.595472496263350E19
4.299999999999999E2,1.950000000000000E2,7.850000000000000E-1,3.842609044892729E19
4.299999999999999E2,2.000000000000000E2,7.850000000000000E-1,3.929159187248144E19
4.299999999999999E2,2.050000000000000E2,7.850000000000000E-1,4.277972413944218E19
4.299999999999999E2,2.100000000000000E2,7.850000000000000E-1,4.135145237262082E19
4.299999999999999E2,2.150000000000000E2,7.850000000000000E-1,4.395918693119947E19
4.299999999999999E2,2.200000000000000E2,7.850000000000000E-1,4.563556919580020E19
4.299999999999999E2,2.250000000000000E2,7.850000000000000E-1,4.879204811106619E19
4.299999999999999E2,2.300000000000000E2,7.850000000000000E-1,5.084115045463012E19
4.299999999999999E2,2.350000000000000E2,7.850000000000000E-1,5.365172879640198E19
4.299999999999999E2,2.400000000000000E2,7.850000000000000E-1,5.588489623507204E19
4.299999999999999E2,2.450000000000000E2,7.850000000000000E-1,5.849384940417524E19
4.299999999999999E2,2.500000000000000E2,7.850000000000000E-1,6.522659267120948E19
4.299999999999999E2,2.550000000000000E2,7.850000000000000E-1,6.830606810573759E19
4.299999999999999E2,2.599999999999999E2,7.850000000000000E-1,7.285205947638430E19
4.299999999999999E2,2.650000000000000E2,7.850000000000000E-1,7.796682043944872E19
4.299999999999999E2,2.700000000000000E2,7.850000000000000E-1,8.158649371532503E19
4.299999999999999E2,2.750000000000000E2,7.850000000000000E-1,8.899818038679798E19
4.299999999999999E2,2.800000000000000E2,7.850000000000000E-1,1.068353712599589E20
4.299999999999999E2,2.850000000000000E2,7.850000000000000E-1,1.069468632309075E20
4.299999999999999E2,2.900000000000000E2,7.850000000000000E-1,1.231091766255139E20
4.299999999999999E2,2.950000000000000E2,7.850000000000000E-1,1.380950734888732E20
4.299999999999999E2,3.000000000000000E2,7.850000000000000E-1,1.628107992209236E20
4.299999999999999E2,3.050000000000000E2,7.850000000000000E-1,1.984188103305091E20
4.299999999999999E2,3.099999999999999E2,7.850000000000000E-1,2.331788180092882E20
4.299999999999999E2,3.149999999999999E2,7.850000000000000E-1,2.645787733535697E20
4.299999999999999E2,3.199999999999999E2,7.850000000000000E-1,3.329801297327249E20
4.299999999999999E2,3.250000000000000E2,7.850000000000000E-1,4.263691516210007E20
4.299999999999999E2,3.300000000000000E2,7.850000000000000E-1,5.495457935512341E20
4.299999999999999E2,3.350000000000000E2,7.850000000000000E-1,6.916766795780557E20
4.299999999999999E2,3.400000000000000E2,7.850000000000000E-1,9.513229636239810E20
4.299999999999999E2,3.450000000000000E2,7.850000000000000E-1,1.157092485526478E21
4.299999999999999E2,3.500000000000000E2,7.850000000000000E-1,1.318074195829780E21
4.299999999999999E2,3.550000000000000E2,7.850000000000000E-1,9.661751801339495E20
4.299999999999999E2,3.600000000000000E2,7.850000000000000E-1,4.420213400884091E20
4.299999999999999E2,3.649999999999999E2,7.850000000000000E-1,1.065080095837148E20
4.299999999999999E2,3.699999999999999E2,7.850000000000000E-1,1.163146549965224E19
4.299999999999999E2,3.749999999999999E2,7.850000000000000E-1,1.339570013209724E18
4.299999999999999E2,3.799999999999999E2,7.850000000000000E-1,5.355772053333354E19
4.299999999999999E2,3.850000000000000E2,7.850000000000000E-1,6.281976967784603E20
4.299999999999999E2,3.900000000000000E2,7.850000000000000E-1,3.233150038553136E20
4.299999999999999E2,3.950000000000000E2,7.850000000000000E-1,9.162249215471252E19
4.299999999999999E2,4.000000000000000E2,7.850000000000000E-1,3.469172282832766E19
4.299999999999999E2,4.050000000000000E2,7.850000000000000E-1,1.681034675310860E19
4.299999999999999E2,4.100000000000000E2,7.850000000000000E-1,9.861615330127733E18
4.299999999999999E2,4.150000000000000E2,7.850000000000000E-1,6.546439852982094E18
4.299999999999999E2,4.199999999999999E2,7.850000000000000E-1,4.807434940638958E18
4.299999999999999E2,4.249999999999999E2,7.850000000000000E-1,3.820629664390802E18
4.299999999999999E2,4.299999999999999E2,7.850000000000000E-1,3.267666669633782E18
4.299999999999999E2,4.349999999999999E2,7.850000000000000E-1,3.003741668152398E18
4.299999999999999E2,4.399999999999999E2,7.850000000000000E-1,2.923288462871860E18
4.299999999999999E2,4.450000000000000E2,7.850000000000000E-1,3.009313519066140E18
4.299999999999999E2,4.500000000000000E2,7.850000000000000E-1,3.209680658202871E18
4.299999999999999E2,4.550000000000000E2,7.850000000000000E-1,3.454883931324147E18
4.299999999999999E2,4.600000000000000E2,7.850000000000000E-1,3.874016480503540E18
4.299999999999999E2,4.650000000000000E2,7.850000000000000E-1,4.316108197413657E18
4.299999999999999E2,4.700000000000000E2,7.850000000000000E-1,4.774640719666730E18
4.299999999999999E2,4.749999999999999E2,7.850000000000000E-1,5.457081010525400E18
4.299999999999999E2,4.800000000000000E2,7.850000000000000E-1,6.114610609594068E18
4.299999999999999E2,4.849999999999999E2,7.850000000000000E-1,6.696782110260076E18
4.299999999999999E2,4.900000000000000E2,7.850000000000000E-1,7.759898397787250E18
4.299999999999999E2,4.949999999999999E2,7.850000000000000E-1,8.887398135554779E18
4.299999999999999E2,5.000000000000000E2,7.850000000000000E-1,9.600933521681152E18
