% Model,attempt10-785nm_step9.mph
% Version,COMSOL 6.1.0.282
% Date,"Nov 27 2025, 15:13"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.349999999999999E2,2.250000000000000E2,7.850000000000000E-1,5.616698561051329E19
4.349999999999999E2,2.300000000000000E2,7.850000000000000E-1,5.628809542174421E19
4.349999999999999E2,2.350000000000000E2,7.850000000000000E-1,6.185733015041036E19
4.349999999999999E2,2.400000000000000E2,7.850000000000000E-1,6.308437223196720E19
4.349999999999999E2,2.450000000000000E2,7.850000000000000E-1,6.573002595934111E19
4.349999999999999E2,2.500000000000000E2,7.850000000000000E-1,7.271589009989435E19
4.349999999999999E2,2.550000000000000E2,7.850000000000000E-1,7.406201728641655E19
4.349999999999999E2,2.599999999999999E2,7.850000000000000E-1,8.109909358048860E19
4.349999999999999E2,2.650000000000000E2,7.850000000000000E-1,8.999330888026558E19
4.349999999999999E2,2.700000000000000E2,7.850000000000000E-1,1.018842284369282E20
4.349999999999999E2,2.750000000000000E2,7.850000000000000E-1,1.087449023836811E20
4.349999999999999E2,2.800000000000000E2,7.850000000000000E-1,1.210103889610851E20
4.349999999999999E2,2.850000000000000E2,7.850000000000000E-1,1.289720029420867E20
4.349999999999999E2,2.900000000000000E2,7.850000000000000E-1,1.552783609100186E20
4.349999999999999E2,2.950000000000000E2,7.850000000000000E-1,1.597111259509547E20
4.349999999999999E2,3.000000000000000E2,7.850000000000000E-1,1.979666804361173E20
4.349999999999999E2,3.050000000000000E2,7.850000000000000E-1,2.306177321137706E20
4.349999999999999E2,3.099999999999999E2,7.850000000000000E-1,2.934343029428194E20
4.349999999999999E2,3.149999999999999E2,7.850000000000000E-1,3.291084312477369E20
4.349999999999999E2,3.199999999999999E2,7.850000000000000E-1,4.498666345374868E20
4.349999999999999E2,3.250000000000000E2,7.850000000000000E-1,5.568879447237211E20
4.349999999999999E2,3.300000000000000E2,7.850000000000000E-1,7.064417962720104E20
4.349999999999999E2,3.350000000000000E2,7.850000000000000E-1,8.953969220212128E20
4.349999999999999E2,3.400000000000000E2,7.850000000000000E-1,1.130247859420603E21
4.349999999999999E2,3.450000000000000E2,7.850000000000000E-1,1.090926556833599E21
4.349999999999999E2,3.500000000000000E2,7.850000000000000E-1,7.930420176861486E20
4.349999999999999E2,3.550000000000000E2,7.850000000000000E-1,3.449428818159319E20
4.349999999999999E2,3.600000000000000E2,7.850000000000000E-1,8.282878522413554E19
4.349999999999999E2,3.649999999999999E2,7.850000000000000E-1,7.143142727171961E18
4.349999999999999E2,3.699999999999999E2,7.850000000000000E-1,1.359502955717804E18
4.349999999999999E2,3.749999999999999E2,7.850000000000000E-1,5.330850600873047E19
4.349999999999999E2,3.799999999999999E2,7.850000000000000E-1,4.504823958194476E20
4.349999999999999E2,3.850000000000000E2,7.850000000000000E-1,1.717262934122558E20
4.349999999999999E2,3.900000000000000E2,7.850000000000000E-1,4.078187592477040E19
4.349999999999999E2,3.950000000000000E2,7.850000000000000E-1,1.042523683804147E19
4.349999999999999E2,4.000000000000000E2,7.850000000000000E-1,3.119253367906395E18
4.349999999999999E2,4.050000000000000E2,7.850000000000000E-1,1.138565998987067E18
4.349999999999999E2,4.100000000000000E2,7.850000000000000E-1,5.340018206818797E17
4.349999999999999E2,4.150000000000000E2,7.850000000000000E-1,4.033231101254854E17
4.349999999999999E2,4.199999999999999E2,7.850000000000000E-1,4.543685274002076E17
4.349999999999999E2,4.249999999999999E2,7.850000000000000E-1,6.009064652921587E17
4.349999999999999E2,4.299999999999999E2,7.850000000000000E-1,8.264630608977320E17
4.349999999999999E2,4.349999999999999E2,7.850000000000000E-1,1.124199873591989E18
4.349999999999999E2,4.399999999999999E2,7.850000000000000E-1,1.500072974655404E18
4.349999999999999E2,4.450000000000000E2,7.850000000000000E-1,1.877637741568319E18
4.349999999999999E2,4.500000000000000E2,7.850000000000000E-1,2.310534503184513E18
4.349999999999999E2,4.550000000000000E2,7.850000000000000E-1,2.931069255070572E18
4.349999999999999E2,4.600000000000000E2,7.850000000000000E-1,3.462410809093111E18
4.349999999999999E2,4.650000000000000E2,7.850000000000000E-1,4.180559437810917E18
4.349999999999999E2,4.700000000000000E2,7.850000000000000E-1,4.820374904843023E18
4.349999999999999E2,4.749999999999999E2,7.850000000000000E-1,5.527868957221064E18
4.349999999999999E2,4.800000000000000E2,7.850000000000000E-1,6.701573553570775E18
4.349999999999999E2,4.849999999999999E2,7.850000000000000E-1,7.490962654592067E18
4.349999999999999E2,4.900000000000000E2,7.850000000000000E-1,9.095802244265545E18
4.349999999999999E2,4.949999999999999E2,7.850000000000000E-1,1.005940622149196E19
4.349999999999999E2,5.000000000000000E2,7.850000000000000E-1,1.137475056259173E19
4.399999999999999E2,0.000000000000000E0,7.850000000000000E-1,3.053314487246909E19
4.399999999999999E2,4.999999999999999E0,7.850000000000000E-1,2.936587744958828E19
4.399999999999999E2,9.999999999999998E0,7.850000000000000E-1,2.861593439789598E19
4.399999999999999E2,1.500000000000000E1,7.850000000000000E-1,2.812349629469663E19
4.399999999999999E2,2.000000000000000E1,7.850000000000000E-1,2.742842307880938E19
4.399999999999999E2,2.500000000000000E1,7.850000000000000E-1,2.687563925024215E19
4.399999999999999E2,3.000000000000000E1,7.850000000000000E-1,2.678620157030443E19
4.399999999999999E2,3.500000000000000E1,7.850000000000000E-1,2.724761835520627E19
4.399999999999999E2,3.999999999999999E1,7.850000000000000E-1,2.726725384763049E19
4.399999999999999E2,4.500000000000000E1,7.850000000000000E-1,2.788565172488929E19
4.399999999999999E2,5.000000000000000E1,7.850000000000000E-1,2.761744516532831E19
4.399999999999999E2,5.499999999999999E1,7.850000000000000E-1,2.772665255884499E19
4.399999999999999E2,6.000000000000000E1,7.850000000000000E-1,2.679404938532728E19
4.399999999999999E2,6.499999999999999E1,7.850000000000000E-1,2.784670283552532E19
4.399999999999999E2,7.000000000000000E1,7.850000000000000E-1,2.788225634864496E19
4.399999999999999E2,7.500000000000000E1,7.850000000000000E-1,2.791625796509362E19
4.399999999999999E2,7.999999999999999E1,7.850000000000000E-1,2.833823564190089E19
4.399999999999999E2,8.500000000000000E1,7.850000000000000E-1,2.868857381508210E19
4.399999999999999E2,9.000000000000000E1,7.850000000000000E-1,2.836558835865271E19
4.399999999999999E2,9.499999999999999E1,7.850000000000000E-1,2.891308395894997E19
4.399999999999999E2,1.000000000000000E2,7.850000000000000E-1,2.960154743931603E19
4.399999999999999E2,1.050000000000000E2,7.850000000000000E-1,2.941617744218571E19
4.399999999999999E2,1.100000000000000E2,7.850000000000000E-1,2.920978825533633E19
4.399999999999999E2,1.150000000000000E2,7.850000000000000E-1,3.090150962201347E19
4.399999999999999E2,1.200000000000000E2,7.850000000000000E-1,3.088963204463592E19
4.399999999999999E2,1.250000000000000E2,7.850000000000000E-1,3.147006662383306E19
4.399999999999999E2,1.300000000000000E2,7.850000000000000E-1,3.204882439698502E19
4.399999999999999E2,1.350000000000000E2,7.850000000000000E-1,3.294974292809934E19
4.399999999999999E2,1.400000000000000E2,7.850000000000000E-1,3.348169460006005E19
4.399999999999999E2,1.450000000000000E2,7.850000000000000E-1,3.409954811121858E19
4.399999999999999E2,1.500000000000000E2,7.850000000000000E-1,3.487424327821428E19
4.399999999999999E2,1.550000000000000E2,7.850000000000000E-1,3.464450810629331E19
4.399999999999999E2,1.600000000000000E2,7.850000000000000E-1,3.509791967862256E19
4.399999999999999E2,1.650000000000000E2,7.850000000000000E-1,3.673670054879207E19
4.399999999999999E2,1.700000000000000E2,7.850000000000000E-1,4.197396172766650E19
4.399999999999999E2,1.750000000000000E2,7.850000000000000E-1,3.907294437880844E19
4.399999999999999E2,1.800000000000000E2,7.850000000000000E-1,4.173586033119804E19
4.399999999999999E2,1.850000000000000E2,7.850000000000000E-1,4.299035376075595E19
4.399999999999999E2,1.900000000000000E2,7.850000000000000E-1,4.607220174544142E19
4.399999999999999E2,1.950000000000000E2,7.850000000000000E-1,4.563857804914260E19
4.399999999999999E2,2.000000000000000E2,7.850000000000000E-1,4.643839384684045E19
4.399999999999999E2,2.050000000000000E2,7.850000000000000E-1,5.397644458045024E19
4.399999999999999E2,2.100000000000000E2,7.850000000000000E-1,5.121913146527716E19
4.399999999999999E2,2.150000000000000E2,7.850000000000000E-1,5.451578268936127E19
4.399999999999999E2,2.200000000000000E2,7.850000000000000E-1,5.538156636845118E19
4.399999999999999E2,2.250000000000000E2,7.850000000000000E-1,5.923744033657389E19
4.399999999999999E2,2.300000000000000E2,7.850000000000000E-1,6.147055274980373E19
4.399999999999999E2,2.350000000000000E2,7.850000000000000E-1,6.679834861342302E19
4.399999999999999E2,2.400000000000000E2,7.850000000000000E-1,7.066189158026868E19
4.399999999999999E2,2.450000000000000E2,7.850000000000000E-1,7.725368828184355E19
4.399999999999999E2,2.500000000000000E2,7.850000000000000E-1,8.051371215474894E19
4.399999999999999E2,2.550000000000000E2,7.850000000000000E-1,8.698883468147750E19
4.399999999999999E2,2.599999999999999E2,7.850000000000000E-1,8.951411806425429E19
4.399999999999999E2,2.650000000000000E2,7.850000000000000E-1,1.016470299206304E20
4.399999999999999E2,2.700000000000000E2,7.850000000000000E-1,1.194778310235825E20
4.399999999999999E2,2.750000000000000E2,7.850000000000000E-1,1.267466006068782E20
4.399999999999999E2,2.800000000000000E2,7.850000000000000E-1,1.408733450810932E20
4.399999999999999E2,2.850000000000000E2,7.850000000000000E-1,1.613153575067806E20
4.399999999999999E2,2.900000000000000E2,7.850000000000000E-1,1.796908883044065E20
4.399999999999999E2,2.950000000000000E2,7.850000000000000E-1,2.129670805302631E20
4.399999999999999E2,3.000000000000000E2,7.850000000000000E-1,2.592461890078525E20
4.399999999999999E2,3.050000000000000E2,7.850000000000000E-1,3.074836496941221E20
4.399999999999999E2,3.099999999999999E2,7.850000000000000E-1,3.694500279698121E20
4.399999999999999E2,3.149999999999999E2,7.850000000000000E-1,4.252552421326506E20
4.399999999999999E2,3.199999999999999E2,7.850000000000000E-1,5.531852213093454E20
4.399999999999999E2,3.250000000000000E2,7.850000000000000E-1,6.937128989449410E20
4.399999999999999E2,3.300000000000000E2,7.850000000000000E-1,9.159781825109683E20
4.399999999999999E2,3.350000000000000E2,7.850000000000000E-1,1.117380604049835E21
4.399999999999999E2,3.400000000000000E2,7.850000000000000E-1,1.032569071755086E21
4.399999999999999E2,3.450000000000000E2,7.850000000000000E-1,7.474129946856648E20
4.399999999999999E2,3.500000000000000E2,7.850000000000000E-1,3.085036223486367E20
4.399999999999999E2,3.550000000000000E2,7.850000000000000E-1,7.592720171666339E19
4.399999999999999E2,3.600000000000000E2,7.850000000000000E-1,7.218654102084919E18
4.399999999999999E2,3.649999999999999E2,7.850000000000000E-1,2.213928102194190E18
4.399999999999999E2,3.699999999999999E2,7.850000000000000E-1,1.014035099293980E20
4.399999999999999E2,3.749999999999999E2,7.850000000000000E-1,5.915215903636994E20
4.399999999999999E2,3.799999999999999E2,7.850000000000000E-1,2.546829614167272E20
4.399999999999999E2,3.850000000000000E2,7.850000000000000E-1,7.840264005869865E19
4.399999999999999E2,3.900000000000000E2,7.850000000000000E-1,3.062513442284619E19
4.399999999999999E2,3.950000000000000E2,7.850000000000000E-1,1.529315472135605E19
4.399999999999999E2,4.000000000000000E2,7.850000000000000E-1,8.957854883745006E18
4.399999999999999E2,4.050000000000000E2,7.850000000000000E-1,5.985098059864665E18
4.399999999999999E2,4.100000000000000E2,7.850000000000000E-1,4.403588715629987E18
4.399999999999999E2,4.150000000000000E2,7.850000000000000E-1,3.512518041235400E18
4.399999999999999E2,4.199999999999999E2,7.850000000000000E-1,3.017120483058206E18
4.399999999999999E2,4.249999999999999E2,7.850000000000000E-1,2.794113658342203E18
4.399999999999999E2,4.299999999999999E2,7.850000000000000E-1,2.737937388151427E18
4.399999999999999E2,4.349999999999999E2,7.850000000000000E-1,2.892757458367909E18
4.399999999999999E2,4.399999999999999E2,7.850000000000000E-1,3.107204376238938E18
4.399999999999999E2,4.450000000000000E2,7.850000000000000E-1,3.427121457665098E18
4.399999999999999E2,4.500000000000000E2,7.850000000000000E-1,3.890425823778956E18
4.399999999999999E2,4.550000000000000E2,7.850000000000000E-1,4.422954117830689E18
4.399999999999999E2,4.600000000000000E2,7.850000000000000E-1,5.104999475306934E18
4.399999999999999E2,4.650000000000000E2,7.850000000000000E-1,5.846230563657825E18
4.399999999999999E2,4.700000000000000E2,7.850000000000000E-1,6.785586755224708E18
4.399999999999999E2,4.749999999999999E2,7.850000000000000E-1,7.512334176212536E18
4.399999999999999E2,4.800000000000000E2,7.850000000000000E-1,8.787164865580964E18
4.399999999999999E2,4.849999999999999E2,7.850000000000000E-1,1.019836035489076E19
4.399999999999999E2,4.900000000000000E2,7.850000000000000E-1,1.178044939955892E19
4.399999999999999E2,4.949999999999999E2,7.850000000000000E-1,1.382751650316102E19
4.399999999999999E2,5.000000000000000E2,7.850000000000000E-1,1.598580535717247E19
