% Model,attempt10-785nm_step6.mph
% Version,COMSOL 6.1.0.282
% Date,"Nov 27 2025, 14:55"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.100000000000000E2,1.900000000000000E2,7.850000000000000E-1,2.601490191344590E19
4.100000000000000E2,1.950000000000000E2,7.850000000000000E-1,2.769619103772895E19
4.100000000000000E2,2.000000000000000E2,7.850000000000000E-1,2.803002466991404E19
4.100000000000000E2,2.050000000000000E2,7.850000000000000E-1,2.795556863980159E19
4.100000000000000E2,2.100000000000000E2,7.850000000000000E-1,2.878699135560285E19
4.100000000000000E2,2.150000000000000E2,7.850000000000000E-1,3.069576616634753E19
4.100000000000000E2,2.200000000000000E2,7.850000000000000E-1,3.063174226671505E19
4.100000000000000E2,2.250000000000000E2,7.850000000000000E-1,3.173328772215911E19
4.100000000000000E2,2.300000000000000E2,7.850000000000000E-1,3.352586800577657E19
4.100000000000000E2,2.350000000000000E2,7.850000000000000E-1,3.376949755067852E19
4.100000000000000E2,2.400000000000000E2,7.850000000000000E-1,3.404396181679534E19
4.100000000000000E2,2.450000000000000E2,7.850000000000000E-1,3.789771715711623E19
4.100000000000000E2,2.500000000000000E2,7.850000000000000E-1,4.002653257909001E19
4.100000000000000E2,2.550000000000000E2,7.850000000000000E-1,4.154271256831826E19
4.100000000000000E2,2.599999999999999E2,7.850000000000000E-1,4.153736166035725E19
4.100000000000000E2,2.650000000000000E2,7.850000000000000E-1,4.579288627556221E19
4.100000000000000E2,2.700000000000000E2,7.850000000000000E-1,4.756747835556382E19
4.100000000000000E2,2.750000000000000E2,7.850000000000000E-1,5.138020247763255E19
4.100000000000000E2,2.800000000000000E2,7.850000000000000E-1,5.411970728776901E19
4.100000000000000E2,2.850000000000000E2,7.850000000000000E-1,5.783433763858249E19
4.100000000000000E2,2.900000000000000E2,7.850000000000000E-1,6.273960295360986E19
4.100000000000000E2,2.950000000000000E2,7.850000000000000E-1,7.018899066354653E19
4.100000000000000E2,3.000000000000000E2,7.850000000000000E-1,7.300249715465233E19
4.100000000000000E2,3.050000000000000E2,7.850000000000000E-1,8.298226047637827E19
4.100000000000000E2,3.099999999999999E2,7.850000000000000E-1,9.497282185751283E19
4.100000000000000E2,3.149999999999999E2,7.850000000000000E-1,1.077776789144488E20
4.100000000000000E2,3.199999999999999E2,7.850000000000000E-1,1.166669448251724E20
4.100000000000000E2,3.250000000000000E2,7.850000000000000E-1,1.336477497478120E20
4.100000000000000E2,3.300000000000000E2,7.850000000000000E-1,1.657526363600978E20
4.100000000000000E2,3.350000000000000E2,7.850000000000000E-1,1.900899373846907E20
4.100000000000000E2,3.400000000000000E2,7.850000000000000E-1,2.366797413344102E20
4.100000000000000E2,3.450000000000000E2,7.850000000000000E-1,2.989012189479261E20
4.100000000000000E2,3.500000000000000E2,7.850000000000000E-1,4.025620554431914E20
4.100000000000000E2,3.550000000000000E2,7.850000000000000E-1,5.905418513898888E20
4.100000000000000E2,3.600000000000000E2,7.850000000000000E-1,8.383573546410270E20
4.100000000000000E2,3.649999999999999E2,7.850000000000000E-1,1.247146404380096E21
4.100000000000000E2,3.699999999999999E2,7.850000000000000E-1,1.709954058642851E21
4.100000000000000E2,3.749999999999999E2,7.850000000000000E-1,1.754607238919850E21
4.100000000000000E2,3.799999999999999E2,7.850000000000000E-1,9.395008536451040E20
4.100000000000000E2,3.850000000000000E2,7.850000000000000E-1,2.474324477825521E20
4.100000000000000E2,3.900000000000000E2,7.850000000000000E-1,3.240757718283732E19
4.100000000000000E2,3.950000000000000E2,7.850000000000000E-1,1.543565813619021E18
4.100000000000000E2,4.000000000000000E2,7.850000000000000E-1,8.380412330868939E18
4.100000000000000E2,4.050000000000000E2,7.850000000000000E-1,5.036047689714821E20
