% Model,attempt10-785nm_step12.mph
% Version,COMSOL 6.1.0.282
% Date,"Dec 3 2025, 16:16"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.749999999999999E2,3.050000000000000E2,7.850000000000000E-1,4.306912266048685E20
4.749999999999999E2,3.099999999999999E2,7.850000000000000E-1,2.691294270156078E20
4.749999999999999E2,3.149999999999999E2,7.850000000000000E-1,1.167981295905061E20
4.749999999999999E2,3.199999999999999E2,7.850000000000000E-1,2.383608237512083E19
4.749999999999999E2,3.250000000000000E2,7.850000000000000E-1,3.214764670552554E18
4.749999999999999E2,3.300000000000000E2,7.850000000000000E-1,1.898308397515511E19
4.749999999999999E2,3.350000000000000E2,7.850000000000000E-1,2.599650296682885E20
4.749999999999999E2,3.400000000000000E2,7.850000000000000E-1,2.627932765554012E20
4.749999999999999E2,3.450000000000000E2,7.850000000000000E-1,9.311961095700518E19
4.749999999999999E2,3.500000000000000E2,7.850000000000000E-1,3.132454975131646E19
4.749999999999999E2,3.550000000000000E2,7.850000000000000E-1,1.058635782048641E19
4.749999999999999E2,3.600000000000000E2,7.850000000000000E-1,3.656428884099854E18
4.749999999999999E2,3.649999999999999E2,7.850000000000000E-1,1.277611468636997E18
4.749999999999999E2,3.699999999999999E2,7.850000000000000E-1,5.244175070514145E17
4.749999999999999E2,3.749999999999999E2,7.850000000000000E-1,3.324202436062666E17
4.749999999999999E2,3.799999999999999E2,7.850000000000000E-1,3.703275493383574E17
4.749999999999999E2,3.850000000000000E2,7.850000000000000E-1,5.436866483358318E17
4.749999999999999E2,3.900000000000000E2,7.850000000000000E-1,8.343243548489071E17
4.749999999999999E2,3.950000000000000E2,7.850000000000000E-1,1.250361835167330E18
4.749999999999999E2,4.000000000000000E2,7.850000000000000E-1,1.777239038409422E18
4.749999999999999E2,4.050000000000000E2,7.850000000000000E-1,2.475866539707692E18
4.749999999999999E2,4.100000000000000E2,7.850000000000000E-1,3.424213445327849E18
4.749999999999999E2,4.150000000000000E2,7.850000000000000E-1,4.578659661332609E18
4.749999999999999E2,4.199999999999999E2,7.850000000000000E-1,5.949117221390275E18
4.749999999999999E2,4.249999999999999E2,7.850000000000000E-1,7.609048035430093E18
4.749999999999999E2,4.299999999999999E2,7.850000000000000E-1,1.031233038977437E19
4.749999999999999E2,4.349999999999999E2,7.850000000000000E-1,1.327818234837798E19
4.749999999999999E2,4.399999999999999E2,7.850000000000000E-1,1.799273430989118E19
4.749999999999999E2,4.450000000000000E2,7.850000000000000E-1,2.463073170211942E19
4.749999999999999E2,4.500000000000000E2,7.850000000000000E-1,3.407040208427629E19
4.749999999999999E2,4.550000000000000E2,7.850000000000000E-1,5.188968690622353E19
4.749999999999999E2,4.600000000000000E2,7.850000000000000E-1,9.035787550251030E19
4.749999999999999E2,4.650000000000000E2,7.850000000000000E-1,1.669745324500229E20
4.749999999999999E2,4.700000000000000E2,7.850000000000000E-1,4.222863621611019E20
4.749999999999999E2,4.749999999999999E2,7.850000000000000E-1,1.650697704387421E21
4.749999999999999E2,4.800000000000000E2,7.850000000000000E-1,7.275988167958686E21
4.749999999999999E2,4.849999999999999E2,7.850000000000000E-1,1.783603291628424E21
4.749999999999999E2,4.900000000000000E2,7.850000000000000E-1,1.234815551617589E20
4.749999999999999E2,4.949999999999999E2,7.850000000000000E-1,1.563369915516445E19
