% Model,attempt8 - ate 450nm.mph
% Version,COMSOL 6.1.0.282
% Date,"Sep 18 2025, 10:25"
% Table,E^4_ate_450nm(sem o plano) - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
3.749999999999999E2,4.874999999999999E2,6.330000000000000E-1,6.493993504340433E19
3.749999999999999E2,5.000000000000000E2,6.330000000000000E-1,1.681909327657884E20
3.875000000000000E2,0.000000000000000E0,6.330000000000000E-1,8.779086052399935E19
3.875000000000000E2,1.250000000000000E1,6.330000000000000E-1,5.035831656512366E19
3.875000000000000E2,2.500000000000000E1,6.330000000000000E-1,4.357616259406012E19
3.875000000000000E2,3.750000000000000E1,6.330000000000000E-1,4.198864588546245E19
3.875000000000000E2,5.000000000000000E1,6.330000000000000E-1,4.575724825866531E19
3.875000000000000E2,6.250000000000000E1,6.330000000000000E-1,4.693653423657814E19
3.875000000000000E2,7.500000000000000E1,6.330000000000000E-1,4.722735838734234E19
3.875000000000000E2,8.750000000000000E1,6.330000000000000E-1,5.388220341299597E19
3.875000000000000E2,1.000000000000000E2,6.330000000000000E-1,5.662231018379770E19
3.875000000000000E2,1.125000000000000E2,6.330000000000000E-1,6.311376228224534E19
3.875000000000000E2,1.250000000000000E2,6.330000000000000E-1,6.771164036159500E19
3.875000000000000E2,1.375000000000000E2,6.330000000000000E-1,8.236934862675553E19
3.875000000000000E2,1.500000000000000E2,6.330000000000000E-1,9.543840086595433E19
3.875000000000000E2,1.625000000000000E2,6.330000000000000E-1,1.170453735268499E20
3.875000000000000E2,1.750000000000000E2,6.330000000000000E-1,1.438756709604768E20
3.875000000000000E2,1.875000000000000E2,6.330000000000000E-1,1.867743723843521E20
3.875000000000000E2,2.000000000000000E2,6.330000000000000E-1,2.349659793268906E20
3.875000000000000E2,2.125000000000000E2,6.330000000000000E-1,2.778772996904687E20
3.875000000000000E2,2.250000000000000E2,6.330000000000000E-1,2.596157745707271E20
3.875000000000000E2,2.375000000000000E2,6.330000000000000E-1,1.463339882789871E20
3.875000000000000E2,2.500000000000000E2,6.330000000000000E-1,2.050897644076511E19
3.875000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.713400572033199E20
3.875000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.370783887376022E19
3.875000000000000E2,2.874999999999999E2,6.330000000000000E-1,1.049814073184832E18
3.875000000000000E2,3.000000000000000E2,6.330000000000000E-1,1.086120799298461E18
3.875000000000000E2,3.125000000000000E2,6.330000000000000E-1,3.341399902613563E18
3.875000000000000E2,3.250000000000000E2,6.330000000000000E-1,9.241902564029448E18
3.875000000000000E2,3.374999999999999E2,6.330000000000000E-1,2.641006270716998E19
3.875000000000000E2,3.500000000000000E2,6.330000000000000E-1,9.762300883105263E19
3.875000000000000E2,3.625000000000000E2,6.330000000000000E-1,8.955056173836036E20
3.875000000000000E2,3.749999999999999E2,6.330000000000000E-1,3.752143873560889E20
3.875000000000000E2,3.875000000000000E2,6.330000000000000E-1,9.240856695689208E18
3.875000000000000E2,4.000000000000000E2,6.330000000000000E-1,4.384847459773543E19
3.875000000000000E2,4.125000000000000E2,6.330000000000000E-1,8.012142012036205E18
3.875000000000000E2,4.249999999999999E2,6.330000000000000E-1,1.194935842849503E19
3.875000000000000E2,4.375000000000000E2,6.330000000000000E-1,2.070504753199556E19
3.875000000000000E2,4.500000000000000E2,6.330000000000000E-1,3.768136350473058E19
3.875000000000000E2,4.624999999999999E2,6.330000000000000E-1,7.015176990674626E19
