% Model,attempt8.mph
% Version,COMSOL 6.1.0.282
% Date,"Aug 27 2025, 15:25"
% Table,ewfd.normE^4_ate 200nm  - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
7.500000000000000E1,5.000000000000000E1,6.330000000000000E-1,4.384982629404727E16
7.500000000000000E1,6.250000000000000E1,6.330000000000000E-1,4.415175246294861E16
7.500000000000000E1,7.500000000000000E1,6.330000000000000E-1,4.358142182215226E16
7.500000000000000E1,8.750000000000000E1,6.330000000000000E-1,4.300569651718079E16
7.500000000000000E1,1.000000000000000E2,6.330000000000000E-1,4.367644886053870E16
7.500000000000000E1,1.125000000000000E2,6.330000000000000E-1,4.319819469162409E16
7.500000000000000E1,1.250000000000000E2,6.330000000000000E-1,4.396336057313937E16
7.500000000000000E1,1.375000000000000E2,6.330000000000000E-1,4.434288595970675E16
7.500000000000000E1,1.500000000000000E2,6.330000000000000E-1,4.339107691053329E16
7.500000000000000E1,1.625000000000000E2,6.330000000000000E-1,4.435008709421650E16
7.500000000000000E1,1.750000000000000E2,6.330000000000000E-1,4.366574096572587E16
7.500000000000000E1,1.875000000000000E2,6.330000000000000E-1,4.307391623498189E16
7.500000000000000E1,2.000000000000000E2,6.330000000000000E-1,4.203084516000623E16
7.500000000000000E1,2.125000000000000E2,6.330000000000000E-1,4.219459609572390E16
7.500000000000000E1,2.250000000000000E2,6.330000000000000E-1,4.212857439989634E16
7.500000000000000E1,2.375000000000000E2,6.330000000000000E-1,4.165003449724375E16
7.500000000000000E1,2.500000000000000E2,6.330000000000000E-1,4.210333235557812E16
7.500000000000000E1,2.625000000000000E2,6.330000000000000E-1,4.231195308043070E16
7.500000000000000E1,2.750000000000000E2,6.330000000000000E-1,4.232098089970324E16
7.500000000000000E1,2.874999999999999E2,6.330000000000000E-1,4.145487896493358E16
7.500000000000000E1,3.000000000000000E2,6.330000000000000E-1,4.148999908500090E16
7.500000000000000E1,3.125000000000000E2,6.330000000000000E-1,4.163409688043970E16
7.500000000000000E1,3.250000000000000E2,6.330000000000000E-1,4.075163683871777E16
7.500000000000000E1,3.374999999999999E2,6.330000000000000E-1,4.207453051531726E16
7.500000000000000E1,3.500000000000000E2,6.330000000000000E-1,4.100841965396918E16
7.500000000000000E1,3.625000000000000E2,6.330000000000000E-1,4.106570703891807E16
7.500000000000000E1,3.749999999999999E2,6.330000000000000E-1,4.022835836373647E16
7.500000000000000E1,3.875000000000000E2,6.330000000000000E-1,4.137448333449256E16
7.500000000000000E1,4.000000000000000E2,6.330000000000000E-1,4.028172242354937E16
7.500000000000000E1,4.125000000000000E2,6.330000000000000E-1,4.038790022426106E16
7.500000000000000E1,4.249999999999999E2,6.330000000000000E-1,4.122547955753461E16
7.500000000000000E1,4.375000000000000E2,6.330000000000000E-1,4.009635039433085E16
7.500000000000000E1,4.500000000000000E2,6.330000000000000E-1,4.110254664970310E16
7.500000000000000E1,4.624999999999999E2,6.330000000000000E-1,4.021835386902096E16
7.500000000000000E1,4.749999999999999E2,6.330000000000000E-1,4.055750929395672E16
7.500000000000000E1,4.874999999999999E2,6.330000000000000E-1,3.986799222328362E16
7.500000000000000E1,5.000000000000000E2,6.330000000000000E-1,4.055786868854925E16
8.750000000000000E1,0.000000000000000E0,6.330000000000000E-1,4.666913090512539E17
8.750000000000000E1,1.250000000000000E1,6.330000000000000E-1,9.035853579380710E16
8.750000000000000E1,2.500000000000000E1,6.330000000000000E-1,7.794621730641411E16
8.750000000000000E1,3.750000000000000E1,6.330000000000000E-1,7.552561193244600E16
8.750000000000000E1,5.000000000000000E1,6.330000000000000E-1,7.370799780974059E16
8.750000000000000E1,6.250000000000000E1,6.330000000000000E-1,7.225440986447842E16
8.750000000000000E1,7.500000000000000E1,6.330000000000000E-1,7.225188018342035E16
8.750000000000000E1,8.750000000000000E1,6.330000000000000E-1,7.177549997250089E16
8.750000000000000E1,1.000000000000000E2,6.330000000000000E-1,7.277747618857450E16
