% Model,attempt7 - 0deg copia sem sol.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 21 2025, 14:31"
% Table,Table 4 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.249999999999999E2,4.000000000000000E2,6.330000000000000E-1,1.092194545672044E20
4.249999999999999E2,4.249999999999999E2,6.330000000000000E-1,4.676580850089405E20
4.249999999999999E2,4.500000000000000E2,6.330000000000000E-1,1.645310166894762E21
4.249999999999999E2,4.749999999999999E2,6.330000000000000E-1,5.705472975188476E19
4.249999999999999E2,5.000000000000000E2,6.330000000000000E-1,9.715786944567250E18
4.249999999999999E2,5.250000000000000E2,6.330000000000000E-1,2.392627485416644E18
4.249999999999999E2,5.500000000000000E2,6.330000000000000E-1,1.380115690893167E19
4.249999999999999E2,5.749999999999999E2,6.330000000000000E-1,1.215492137149486E20
4.249999999999999E2,6.000000000000000E2,6.330000000000000E-1,8.576204669223814E21
4.249999999999999E2,6.250000000000000E2,6.330000000000000E-1,4.434300767144325E18
4.249999999999999E2,6.500000000000000E2,6.330000000000000E-1,9.057596752475713E18
4.249999999999999E2,6.749999999999999E2,6.330000000000000E-1,7.131913975739576E19
4.249999999999999E2,7.000000000000000E2,6.330000000000000E-1,6.070489697896991E20
4.500000000000000E2,0.000000000000000E0,6.330000000000000E-1,8.642628889478611E19
4.500000000000000E2,2.500000000000000E1,6.330000000000000E-1,4.183626769764351E19
4.500000000000000E2,5.000000000000000E1,6.330000000000000E-1,4.017350120431724E19
4.500000000000000E2,7.500000000000000E1,6.330000000000000E-1,4.335512032620011E19
4.500000000000000E2,1.000000000000000E2,6.330000000000000E-1,5.386727469912808E19
4.500000000000000E2,1.250000000000000E2,6.330000000000000E-1,7.099003286108018E19
4.500000000000000E2,1.500000000000000E2,6.330000000000000E-1,8.021402180841795E19
4.500000000000000E2,1.750000000000000E2,6.330000000000000E-1,6.067622668351527E19
4.500000000000000E2,2.000000000000000E2,6.330000000000000E-1,1.197362400125506E20
4.500000000000000E2,2.250000000000000E2,6.330000000000000E-1,3.456239309644318E18
4.500000000000000E2,2.500000000000000E2,6.330000000000000E-1,6.531260017630691E19
4.500000000000000E2,2.750000000000000E2,6.330000000000000E-1,2.952069028532578E19
4.500000000000000E2,3.000000000000000E2,6.330000000000000E-1,2.455132931862290E20
4.500000000000000E2,3.250000000000000E2,6.330000000000000E-1,5.618072496105888E19
4.500000000000000E2,3.500000000000000E2,6.330000000000000E-1,4.493605142896729E19
