% Model,attempt9-2.mph
% Version,COMSOL 6.1.0.282
% Date,"Sep 19 2025, 11:18"
% Table,E^4_ate_300nm - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
1.250000000000000E2,1.875000000000000E2,6.330000000000000E-1,3.078329447609396E17
1.250000000000000E2,2.000000000000000E2,6.330000000000000E-1,3.167828124450009E17
1.250000000000000E2,2.125000000000000E2,6.330000000000000E-1,3.093625401250975E17
1.250000000000000E2,2.250000000000000E2,6.330000000000000E-1,3.247539323871190E17
1.250000000000000E2,2.375000000000000E2,6.330000000000000E-1,3.164814595231642E17
1.250000000000000E2,2.500000000000000E2,6.330000000000000E-1,3.214452460837258E17
1.250000000000000E2,2.625000000000000E2,6.330000000000000E-1,3.239869722275260E17
1.250000000000000E2,2.750000000000000E2,6.330000000000000E-1,3.223164335874476E17
1.250000000000000E2,2.874999999999999E2,6.330000000000000E-1,3.336313116788905E17
1.250000000000000E2,3.000000000000000E2,6.330000000000000E-1,3.308205802473659E17
1.375000000000000E2,1.625000000000000E2,6.330000000000000E-1,4.337648344277603E17
1.375000000000000E2,1.750000000000000E2,6.330000000000000E-1,4.356806327590299E17
1.375000000000000E2,1.875000000000000E2,6.330000000000000E-1,4.344122527164824E17
1.375000000000000E2,2.000000000000000E2,6.330000000000000E-1,4.368799191808506E17
1.375000000000000E2,2.125000000000000E2,6.330000000000000E-1,4.477267053702600E17
1.375000000000000E2,2.250000000000000E2,6.330000000000000E-1,4.461190895978636E17
1.375000000000000E2,2.375000000000000E2,6.330000000000000E-1,4.522383064394549E17
1.375000000000000E2,2.500000000000000E2,6.330000000000000E-1,4.476439047438367E17
1.375000000000000E2,2.625000000000000E2,6.330000000000000E-1,4.532510186925463E17
1.375000000000000E2,2.750000000000000E2,6.330000000000000E-1,4.444929964611434E17
1.375000000000000E2,2.874999999999999E2,6.330000000000000E-1,4.454226109944929E17
1.375000000000000E2,3.000000000000000E2,6.330000000000000E-1,4.367727428808583E17
1.500000000000000E2,1.625000000000000E2,6.330000000000000E-1,6.081129054526963E17
1.500000000000000E2,1.750000000000000E2,6.330000000000000E-1,6.357242300748296E17
1.500000000000000E2,1.875000000000000E2,6.330000000000000E-1,6.005076954062636E17
1.500000000000000E2,2.000000000000000E2,6.330000000000000E-1,6.249639979177422E17
1.500000000000000E2,2.125000000000000E2,6.330000000000000E-1,6.202160746326062E17
1.500000000000000E2,2.250000000000000E2,6.330000000000000E-1,6.119679664841309E17
1.500000000000000E2,2.375000000000000E2,6.330000000000000E-1,6.221068084272739E17
1.500000000000000E2,2.500000000000000E2,6.330000000000000E-1,6.355776144145832E17
1.500000000000000E2,2.625000000000000E2,6.330000000000000E-1,6.285291972441187E17
1.500000000000000E2,2.750000000000000E2,6.330000000000000E-1,6.274977741642381E17
1.500000000000000E2,2.874999999999999E2,6.330000000000000E-1,6.326995627305523E17
1.500000000000000E2,3.000000000000000E2,6.330000000000000E-1,6.322850980388559E17
1.625000000000000E2,1.625000000000000E2,6.330000000000000E-1,8.303027825906540E17
1.625000000000000E2,1.750000000000000E2,6.330000000000000E-1,8.589709816111268E17
1.625000000000000E2,1.875000000000000E2,6.330000000000000E-1,8.843763489446728E17
1.625000000000000E2,2.000000000000000E2,6.330000000000000E-1,8.557553967178177E17
1.625000000000000E2,2.125000000000000E2,6.330000000000000E-1,8.505555795326262E17
1.625000000000000E2,2.250000000000000E2,6.330000000000000E-1,8.674336519964280E17
1.625000000000000E2,2.375000000000000E2,6.330000000000000E-1,8.497437452687101E17
1.625000000000000E2,2.500000000000000E2,6.330000000000000E-1,8.794706998772735E17
