% Model,attempt9-3.mph
% Version,COMSOL 6.1.0.282
% Date,"Sep 23 2025, 10:05"
% Table,E^4_ate_500nm - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
5.000000000000000E1,4.624999999999999E2,6.330000000000000E-1,1.172445563474879E17
5.000000000000000E1,4.749999999999999E2,6.330000000000000E-1,1.224492958589804E17
5.000000000000000E1,4.874999999999999E2,6.330000000000000E-1,1.278280852838834E17
5.000000000000000E1,5.000000000000000E2,6.330000000000000E-1,1.330529424552917E17
6.250000000000000E1,3.125000000000000E2,6.330000000000000E-1,8.009868674304805E16
6.250000000000000E1,3.250000000000000E2,6.330000000000000E-1,8.339014714302189E16
6.250000000000000E1,3.374999999999999E2,6.330000000000000E-1,8.756821246660824E16
6.250000000000000E1,3.500000000000000E2,6.330000000000000E-1,9.192030141786797E16
6.250000000000000E1,3.625000000000000E2,6.330000000000000E-1,9.612751528564819E16
6.250000000000000E1,3.749999999999999E2,6.330000000000000E-1,9.985496926450629E16
6.250000000000000E1,3.875000000000000E2,6.330000000000000E-1,1.050686034986272E17
6.250000000000000E1,4.000000000000000E2,6.330000000000000E-1,1.091654016830334E17
6.250000000000000E1,4.125000000000000E2,6.330000000000000E-1,1.137711869479139E17
6.250000000000000E1,4.249999999999999E2,6.330000000000000E-1,1.193828824543192E17
6.250000000000000E1,4.375000000000000E2,6.330000000000000E-1,1.234531836228365E17
6.250000000000000E1,4.500000000000000E2,6.330000000000000E-1,1.287210073591929E17
6.250000000000000E1,4.624999999999999E2,6.330000000000000E-1,1.337904463872534E17
6.250000000000000E1,4.749999999999999E2,6.330000000000000E-1,1.394571396508574E17
6.250000000000000E1,4.874999999999999E2,6.330000000000000E-1,1.439812004881016E17
6.250000000000000E1,5.000000000000000E2,6.330000000000000E-1,1.506141684065549E17
7.500000000000000E1,3.125000000000000E2,6.330000000000000E-1,1.026706078043088E17
7.500000000000000E1,3.250000000000000E2,6.330000000000000E-1,1.065610065904965E17
7.500000000000000E1,3.374999999999999E2,6.330000000000000E-1,1.108244498030508E17
7.500000000000000E1,3.500000000000000E2,6.330000000000000E-1,1.132576312690468E17
7.500000000000000E1,3.625000000000000E2,6.330000000000000E-1,1.176264893103866E17
7.500000000000000E1,3.749999999999999E2,6.330000000000000E-1,1.230834368316371E17
7.500000000000000E1,3.875000000000000E2,6.330000000000000E-1,1.257117714975548E17
7.500000000000000E1,4.000000000000000E2,6.330000000000000E-1,1.317398045416236E17
7.500000000000000E1,4.125000000000000E2,6.330000000000000E-1,1.354566449741458E17
7.500000000000000E1,4.249999999999999E2,6.330000000000000E-1,1.409511280948110E17
7.500000000000000E1,4.375000000000000E2,6.330000000000000E-1,1.470770266426508E17
7.500000000000000E1,4.500000000000000E2,6.330000000000000E-1,1.521017378147102E17
7.500000000000000E1,4.624999999999999E2,6.330000000000000E-1,1.567531129668320E17
7.500000000000000E1,4.749999999999999E2,6.330000000000000E-1,1.604875019891867E17
7.500000000000000E1,4.874999999999999E2,6.330000000000000E-1,1.663636819176097E17
7.500000000000000E1,5.000000000000000E2,6.330000000000000E-1,1.723370249335154E17
8.750000000000000E1,3.125000000000000E2,6.330000000000000E-1,1.344186879547008E17
8.750000000000000E1,3.250000000000000E2,6.330000000000000E-1,1.383923255890841E17
8.750000000000000E1,3.374999999999999E2,6.330000000000000E-1,1.413235714176306E17
8.750000000000000E1,3.500000000000000E2,6.330000000000000E-1,1.457091607401293E17
8.750000000000000E1,3.625000000000000E2,6.330000000000000E-1,1.516204627602927E17
8.750000000000000E1,3.749999999999999E2,6.330000000000000E-1,1.549828589953091E17
8.750000000000000E1,3.875000000000000E2,6.330000000000000E-1,1.622793795461434E17
8.750000000000000E1,4.000000000000000E2,6.330000000000000E-1,1.645836589194120E17
8.750000000000000E1,4.125000000000000E2,6.330000000000000E-1,1.682068265749110E17
8.750000000000000E1,4.249999999999999E2,6.330000000000000E-1,1.718088033859679E17
8.750000000000000E1,4.375000000000000E2,6.330000000000000E-1,1.784571658517057E17
8.750000000000000E1,4.500000000000000E2,6.330000000000000E-1,1.819774013683770E17
8.750000000000000E1,4.624999999999999E2,6.330000000000000E-1,1.862785853292432E17
8.750000000000000E1,4.749999999999999E2,6.330000000000000E-1,1.913853484455178E17
8.750000000000000E1,4.874999999999999E2,6.330000000000000E-1,1.987837796547015E17
8.750000000000000E1,5.000000000000000E2,6.330000000000000E-1,2.041415313795667E17
1.000000000000000E2,3.125000000000000E2,6.330000000000000E-1,1.766342212724357E17
1.000000000000000E2,3.250000000000000E2,6.330000000000000E-1,1.816966445754612E17
1.000000000000000E2,3.374999999999999E2,6.330000000000000E-1,1.842682293447462E17
1.000000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.944913446714103E17
1.000000000000000E2,3.625000000000000E2,6.330000000000000E-1,1.939067095890193E17
1.000000000000000E2,3.749999999999999E2,6.330000000000000E-1,1.975339042952138E17
1.000000000000000E2,3.875000000000000E2,6.330000000000000E-1,2.040202215599176E17
1.000000000000000E2,4.000000000000000E2,6.330000000000000E-1,2.079744301038280E17
1.000000000000000E2,4.125000000000000E2,6.330000000000000E-1,2.111034949706497E17
1.000000000000000E2,4.249999999999999E2,6.330000000000000E-1,2.166962695777228E17
1.000000000000000E2,4.375000000000000E2,6.330000000000000E-1,2.243236016777838E17
1.000000000000000E2,4.500000000000000E2,6.330000000000000E-1,2.280317560286806E17
1.000000000000000E2,4.624999999999999E2,6.330000000000000E-1,2.329575300076660E17
1.000000000000000E2,4.749999999999999E2,6.330000000000000E-1,2.377481049408416E17
1.000000000000000E2,4.874999999999999E2,6.330000000000000E-1,2.416201082336284E17
1.000000000000000E2,5.000000000000000E2,6.330000000000000E-1,2.474756315216028E17
1.125000000000000E2,3.125000000000000E2,6.330000000000000E-1,2.428788277723293E17
1.125000000000000E2,3.250000000000000E2,6.330000000000000E-1,2.438270873268150E17
1.125000000000000E2,3.374999999999999E2,6.330000000000000E-1,2.497251586052269E17
1.125000000000000E2,3.500000000000000E2,6.330000000000000E-1,2.575901924784275E17
1.125000000000000E2,3.625000000000000E2,6.330000000000000E-1,2.593997666568081E17
1.125000000000000E2,3.749999999999999E2,6.330000000000000E-1,2.593931778889209E17
1.125000000000000E2,3.875000000000000E2,6.330000000000000E-1,2.645696960883300E17
1.125000000000000E2,4.000000000000000E2,6.330000000000000E-1,2.676154483738093E17
1.125000000000000E2,4.125000000000000E2,6.330000000000000E-1,2.703835024789057E17
1.125000000000000E2,4.249999999999999E2,6.330000000000000E-1,2.762820399597989E17
1.125000000000000E2,4.375000000000000E2,6.330000000000000E-1,2.784941152781452E17
1.125000000000000E2,4.500000000000000E2,6.330000000000000E-1,2.903970241916851E17
1.125000000000000E2,4.624999999999999E2,6.330000000000000E-1,2.911340352353823E17
1.125000000000000E2,4.749999999999999E2,6.330000000000000E-1,3.000116371652493E17
1.125000000000000E2,4.874999999999999E2,6.330000000000000E-1,2.954133051555780E17
1.125000000000000E2,5.000000000000000E2,6.330000000000000E-1,2.970834515427142E17
1.250000000000000E2,3.125000000000000E2,6.330000000000000E-1,3.305561575072625E17
1.250000000000000E2,3.250000000000000E2,6.330000000000000E-1,3.292475349584141E17
1.250000000000000E2,3.374999999999999E2,6.330000000000000E-1,3.367541972817288E17
1.250000000000000E2,3.500000000000000E2,6.330000000000000E-1,3.366534893627119E17
1.250000000000000E2,3.625000000000000E2,6.330000000000000E-1,3.340762785196012E17
1.250000000000000E2,3.749999999999999E2,6.330000000000000E-1,3.398309535403625E17
1.250000000000000E2,3.875000000000000E2,6.330000000000000E-1,3.454134616006693E17
1.250000000000000E2,4.000000000000000E2,6.330000000000000E-1,3.498607552701237E17
1.250000000000000E2,4.125000000000000E2,6.330000000000000E-1,3.584862528297626E17
1.250000000000000E2,4.249999999999999E2,6.330000000000000E-1,3.526746256842568E17
1.250000000000000E2,4.375000000000000E2,6.330000000000000E-1,3.601099885137882E17
1.250000000000000E2,4.500000000000000E2,6.330000000000000E-1,3.538913130733032E17
1.250000000000000E2,4.624999999999999E2,6.330000000000000E-1,3.687608666478915E17
1.250000000000000E2,4.749999999999999E2,6.330000000000000E-1,3.706395408079242E17
1.250000000000000E2,4.874999999999999E2,6.330000000000000E-1,3.808528523393321E17
1.250000000000000E2,5.000000000000000E2,6.330000000000000E-1,3.853644525044429E17
1.375000000000000E2,3.125000000000000E2,6.330000000000000E-1,4.491839583762973E17
1.375000000000000E2,3.250000000000000E2,6.330000000000000E-1,4.605820536359274E17
1.375000000000000E2,3.374999999999999E2,6.330000000000000E-1,4.484814630083644E17
1.375000000000000E2,3.500000000000000E2,6.330000000000000E-1,4.507942578125181E17
1.375000000000000E2,3.625000000000000E2,6.330000000000000E-1,4.648122083801792E17
1.375000000000000E2,3.749999999999999E2,6.330000000000000E-1,4.562757394269275E17
1.375000000000000E2,3.875000000000000E2,6.330000000000000E-1,4.659805821663660E17
1.375000000000000E2,4.000000000000000E2,6.330000000000000E-1,4.668279562368943E17
1.375000000000000E2,4.125000000000000E2,6.330000000000000E-1,4.613642321796562E17
1.375000000000000E2,4.249999999999999E2,6.330000000000000E-1,4.697756965571590E17
1.375000000000000E2,4.375000000000000E2,6.330000000000000E-1,4.800547154690486E17
1.375000000000000E2,4.500000000000000E2,6.330000000000000E-1,5.010029021480607E17
1.375000000000000E2,4.624999999999999E2,6.330000000000000E-1,4.783030973274257E17
1.375000000000000E2,4.749999999999999E2,6.330000000000000E-1,4.940549308517215E17
1.375000000000000E2,4.874999999999999E2,6.330000000000000E-1,5.244140761268082E17
1.375000000000000E2,5.000000000000000E2,6.330000000000000E-1,5.850695257734381E17
1.500000000000000E2,3.125000000000000E2,6.330000000000000E-1,6.186626982737158E17
1.500000000000000E2,3.250000000000000E2,6.330000000000000E-1,6.273035279165405E17
1.500000000000000E2,3.374999999999999E2,6.330000000000000E-1,6.163608173932170E17
1.500000000000000E2,3.500000000000000E2,6.330000000000000E-1,6.305060548752780E17
1.500000000000000E2,3.625000000000000E2,6.330000000000000E-1,6.171284854957312E17
1.500000000000000E2,3.749999999999999E2,6.330000000000000E-1,6.370111112240266E17
1.500000000000000E2,3.875000000000000E2,6.330000000000000E-1,6.287727992751465E17
1.500000000000000E2,4.000000000000000E2,6.330000000000000E-1,6.484233103227263E17
1.500000000000000E2,4.125000000000000E2,6.330000000000000E-1,6.348702028013624E17
1.500000000000000E2,4.249999999999999E2,6.330000000000000E-1,6.365547516280146E17
1.500000000000000E2,4.375000000000000E2,6.330000000000000E-1,6.523404159229996E17
1.500000000000000E2,4.500000000000000E2,6.330000000000000E-1,6.693693782009083E17
1.500000000000000E2,4.624999999999999E2,6.330000000000000E-1,6.987575141582016E17
1.500000000000000E2,4.749999999999999E2,6.330000000000000E-1,8.101802039275877E17
1.500000000000000E2,4.874999999999999E2,6.330000000000000E-1,1.277612164312308E18
1.500000000000000E2,5.000000000000000E2,6.330000000000000E-1,9.602811328247118E18
1.625000000000000E2,3.125000000000000E2,6.330000000000000E-1,8.556843525035945E17
1.625000000000000E2,3.250000000000000E2,6.330000000000000E-1,8.568210971726764E17
1.625000000000000E2,3.374999999999999E2,6.330000000000000E-1,8.848779259753572E17
1.625000000000000E2,3.500000000000000E2,6.330000000000000E-1,8.653454822102145E17
1.625000000000000E2,3.625000000000000E2,6.330000000000000E-1,8.603426452688568E17
1.625000000000000E2,3.749999999999999E2,6.330000000000000E-1,8.506587884635537E17
1.625000000000000E2,3.875000000000000E2,6.330000000000000E-1,8.578285725712456E17
1.625000000000000E2,4.000000000000000E2,6.330000000000000E-1,8.637117037932533E17
1.625000000000000E2,4.125000000000000E2,6.330000000000000E-1,8.661958337903613E17
1.625000000000000E2,4.249999999999999E2,6.330000000000000E-1,9.207887401624374E17
1.625000000000000E2,4.375000000000000E2,6.330000000000000E-1,9.529057401814744E17
1.625000000000000E2,4.500000000000000E2,6.330000000000000E-1,1.045543371977928E18
1.625000000000000E2,4.624999999999999E2,6.330000000000000E-1,1.488112330896463E18
1.625000000000000E2,4.749999999999999E2,6.330000000000000E-1,5.442483393848835E18
1.625000000000000E2,4.874999999999999E2,6.330000000000000E-1,2.276745810564231E19
1.625000000000000E2,5.000000000000000E2,6.330000000000000E-1,2.123921395073509E18
1.750000000000000E2,3.125000000000000E2,6.330000000000000E-1,1.169810874959315E18
1.750000000000000E2,3.250000000000000E2,6.330000000000000E-1,1.225335491781080E18
1.750000000000000E2,3.374999999999999E2,6.330000000000000E-1,1.225637718513307E18
1.750000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.206999168703088E18
1.750000000000000E2,3.625000000000000E2,6.330000000000000E-1,1.203889949638475E18
1.750000000000000E2,3.749999999999999E2,6.330000000000000E-1,1.207816637364001E18
1.750000000000000E2,3.875000000000000E2,6.330000000000000E-1,1.256500269733319E18
1.750000000000000E2,4.000000000000000E2,6.330000000000000E-1,1.242897913976628E18
1.750000000000000E2,4.125000000000000E2,6.330000000000000E-1,1.329776340535123E18
1.750000000000000E2,4.249999999999999E2,6.330000000000000E-1,1.443734017732766E18
1.750000000000000E2,4.375000000000000E2,6.330000000000000E-1,1.794131725091374E18
1.750000000000000E2,4.500000000000000E2,6.330000000000000E-1,3.276124219697037E18
1.750000000000000E2,4.624999999999999E2,6.330000000000000E-1,3.999232899416923E19
1.750000000000000E2,4.749999999999999E2,6.330000000000000E-1,1.065200478851956E19
1.750000000000000E2,4.874999999999999E2,6.330000000000000E-1,2.046562191681312E18
1.750000000000000E2,5.000000000000000E2,6.330000000000000E-1,1.345188573985133E18
1.875000000000000E2,3.125000000000000E2,6.330000000000000E-1,1.731361814346959E18
1.875000000000000E2,3.250000000000000E2,6.330000000000000E-1,1.703735517243468E18
1.875000000000000E2,3.374999999999999E2,6.330000000000000E-1,1.715469812612950E18
1.875000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.757151767447713E18
1.875000000000000E2,3.625000000000000E2,6.330000000000000E-1,1.806335568183025E18
1.875000000000000E2,3.749999999999999E2,6.330000000000000E-1,1.733230591891451E18
1.875000000000000E2,3.875000000000000E2,6.330000000000000E-1,1.894735268551647E18
1.875000000000000E2,4.000000000000000E2,6.330000000000000E-1,1.976380268054964E18
1.875000000000000E2,4.125000000000000E2,6.330000000000000E-1,2.311124042409601E18
1.875000000000000E2,4.249999999999999E2,6.330000000000000E-1,3.123402001475402E18
1.875000000000000E2,4.375000000000000E2,6.330000000000000E-1,8.374620553092717E18
1.875000000000000E2,4.500000000000000E2,6.330000000000000E-1,1.980734551588111E20
1.875000000000000E2,4.624999999999999E2,6.330000000000000E-1,8.166386191064691E18
1.875000000000000E2,4.749999999999999E2,6.330000000000000E-1,2.196841608322159E18
1.875000000000000E2,4.874999999999999E2,6.330000000000000E-1,1.444919313004336E18
1.875000000000000E2,5.000000000000000E2,6.330000000000000E-1,4.749188484662767E17
2.000000000000000E2,3.125000000000000E2,6.330000000000000E-1,2.444114238788752E18
2.000000000000000E2,3.250000000000000E2,6.330000000000000E-1,2.430837639835986E18
2.000000000000000E2,3.374999999999999E2,6.330000000000000E-1,2.533292012721137E18
2.000000000000000E2,3.500000000000000E2,6.330000000000000E-1,2.653670642311897E18
2.000000000000000E2,3.625000000000000E2,6.330000000000000E-1,2.751393155776641E18
2.000000000000000E2,3.749999999999999E2,6.330000000000000E-1,2.732187507078145E18
2.000000000000000E2,3.875000000000000E2,6.330000000000000E-1,3.226792664384887E18
2.000000000000000E2,4.000000000000000E2,6.330000000000000E-1,3.778609590721397E18
2.000000000000000E2,4.125000000000000E2,6.330000000000000E-1,5.696703847503821E18
2.000000000000000E2,4.249999999999999E2,6.330000000000000E-1,2.195489777207509E19
2.000000000000000E2,4.375000000000000E2,6.330000000000000E-1,3.259054520663252E20
2.000000000000000E2,4.500000000000000E2,6.330000000000000E-1,8.036724338354021E18
2.000000000000000E2,4.624999999999999E2,6.330000000000000E-1,2.433707716539443E18
2.000000000000000E2,4.749999999999999E2,6.330000000000000E-1,1.333516200124168E18
2.000000000000000E2,4.874999999999999E2,6.330000000000000E-1,3.813884843464113E18
2.000000000000000E2,5.000000000000000E2,6.330000000000000E-1,2.431869836392859E18
2.125000000000000E2,3.125000000000000E2,6.330000000000000E-1,3.628250067540836E18
2.125000000000000E2,3.250000000000000E2,6.330000000000000E-1,3.632255438685376E18
2.125000000000000E2,3.374999999999999E2,6.330000000000000E-1,3.698044214693461E18
2.125000000000000E2,3.500000000000000E2,6.330000000000000E-1,4.098280688263202E18
2.125000000000000E2,3.625000000000000E2,6.330000000000000E-1,4.532033028091789E18
2.125000000000000E2,3.749999999999999E2,6.330000000000000E-1,4.891625690747595E18
2.125000000000000E2,3.875000000000000E2,6.330000000000000E-1,6.512152123009645E18
2.125000000000000E2,4.000000000000000E2,6.330000000000000E-1,1.118382518595754E19
2.125000000000000E2,4.125000000000000E2,6.330000000000000E-1,5.757489146546211E19
2.125000000000000E2,4.249999999999999E2,6.330000000000000E-1,3.236456887315036E20
2.125000000000000E2,4.375000000000000E2,6.330000000000000E-1,8.796677758308398E18
2.125000000000000E2,4.500000000000000E2,6.330000000000000E-1,2.619381150314410E18
2.125000000000000E2,4.624999999999999E2,6.330000000000000E-1,5.511070137412611E17
2.125000000000000E2,4.749999999999999E2,6.330000000000000E-1,3.447192416632250E18
2.125000000000000E2,4.874999999999999E2,6.330000000000000E-1,2.832350511218572E18
2.125000000000000E2,5.000000000000000E2,6.330000000000000E-1,2.651982074819477E18
2.250000000000000E2,3.125000000000000E2,6.330000000000000E-1,5.263192306310417E18
2.250000000000000E2,3.250000000000000E2,6.330000000000000E-1,5.675134483027771E18
2.250000000000000E2,3.374999999999999E2,6.330000000000000E-1,6.340166581337973E18
2.250000000000000E2,3.500000000000000E2,6.330000000000000E-1,6.982784860312307E18
2.250000000000000E2,3.625000000000000E2,6.330000000000000E-1,8.273749332561416E18
2.250000000000000E2,3.749999999999999E2,6.330000000000000E-1,1.140204644101893E19
2.250000000000000E2,3.875000000000000E2,6.330000000000000E-1,2.266664053436264E19
2.250000000000000E2,4.000000000000000E2,6.330000000000000E-1,1.433922238290018E20
2.250000000000000E2,4.125000000000000E2,6.330000000000000E-1,3.029055064573130E20
2.250000000000000E2,4.249999999999999E2,6.330000000000000E-1,9.937725591919227E18
2.250000000000000E2,4.375000000000000E2,6.330000000000000E-1,2.574217422605249E18
2.250000000000000E2,4.500000000000000E2,6.330000000000000E-1,1.037442754096914E19
2.250000000000000E2,4.624999999999999E2,6.330000000000000E-1,3.802807919018839E18
2.250000000000000E2,4.749999999999999E2,6.330000000000000E-1,3.414435319738096E18
2.250000000000000E2,4.874999999999999E2,6.330000000000000E-1,3.363069597806724E18
2.250000000000000E2,5.000000000000000E2,6.330000000000000E-1,3.540446663041384E18
2.375000000000000E2,3.125000000000000E2,6.330000000000000E-1,8.558434054061595E18
2.375000000000000E2,3.250000000000000E2,6.330000000000000E-1,9.296301443920015E18
2.375000000000000E2,3.374999999999999E2,6.330000000000000E-1,1.120264150488581E19
2.375000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.382458063718972E19
2.375000000000000E2,3.625000000000000E2,6.330000000000000E-1,1.986460029004737E19
2.375000000000000E2,3.749999999999999E2,6.330000000000000E-1,4.533911370919366E19
2.375000000000000E2,3.875000000000000E2,6.330000000000000E-1,3.115962524551556E20
2.375000000000000E2,4.000000000000000E2,6.330000000000000E-1,2.857918870679578E20
2.375000000000000E2,4.125000000000000E2,6.330000000000000E-1,1.113120674127698E19
2.375000000000000E2,4.249999999999999E2,6.330000000000000E-1,2.021723860574991E18
2.375000000000000E2,4.375000000000000E2,6.330000000000000E-1,7.049771069111653E18
2.375000000000000E2,4.500000000000000E2,6.330000000000000E-1,4.323757397934422E18
2.375000000000000E2,4.624999999999999E2,6.330000000000000E-1,4.179687532629594E18
2.375000000000000E2,4.749999999999999E2,6.330000000000000E-1,4.199095245333352E18
2.375000000000000E2,4.874999999999999E2,6.330000000000000E-1,4.359485666506433E18
2.375000000000000E2,5.000000000000000E2,6.330000000000000E-1,4.485041861846446E18
2.500000000000000E2,3.125000000000000E2,6.330000000000000E-1,1.447798252282713E19
2.500000000000000E2,3.250000000000000E2,6.330000000000000E-1,1.752995712356024E19
2.500000000000000E2,3.374999999999999E2,6.330000000000000E-1,2.341118793859878E19
2.500000000000000E2,3.500000000000000E2,6.330000000000000E-1,3.599829167540115E19
2.500000000000000E2,3.625000000000000E2,6.330000000000000E-1,8.660992169902167E19
2.500000000000000E2,3.749999999999999E2,6.330000000000000E-1,6.371310673993198E20
2.500000000000000E2,3.875000000000000E2,6.330000000000000E-1,2.645508982406528E20
2.500000000000000E2,4.000000000000000E2,6.330000000000000E-1,1.181113278636766E19
2.500000000000000E2,4.125000000000000E2,6.330000000000000E-1,7.651512700005801E17
2.500000000000000E2,4.249999999999999E2,6.330000000000000E-1,6.798754334670001E18
2.500000000000000E2,4.375000000000000E2,6.330000000000000E-1,4.938031242240015E18
2.500000000000000E2,4.500000000000000E2,6.330000000000000E-1,4.698328951880838E18
2.500000000000000E2,4.624999999999999E2,6.330000000000000E-1,5.029839209317362E18
2.500000000000000E2,4.749999999999999E2,6.330000000000000E-1,5.338717686203423E18
2.500000000000000E2,4.874999999999999E2,6.330000000000000E-1,5.720635157085872E18
2.500000000000000E2,5.000000000000000E2,6.330000000000000E-1,6.083898287313716E18
2.625000000000000E2,3.125000000000000E2,6.330000000000000E-1,2.756244610901022E19
2.625000000000000E2,3.250000000000000E2,6.330000000000000E-1,3.923151354113204E19
2.625000000000000E2,3.374999999999999E2,6.330000000000000E-1,6.074268782042926E19
2.625000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.588500525831571E20
2.625000000000000E2,3.625000000000000E2,6.330000000000000E-1,1.148971829506325E21
2.625000000000000E2,3.749999999999999E2,6.330000000000000E-1,2.355766692776112E20
2.625000000000000E2,3.875000000000000E2,6.330000000000000E-1,1.140640667596314E19
2.625000000000000E2,4.000000000000000E2,6.330000000000000E-1,3.720611885101154E20
2.625000000000000E2,4.125000000000000E2,6.330000000000000E-1,7.464803028583006E18
2.625000000000000E2,4.249999999999999E2,6.330000000000000E-1,5.614526923928904E18
2.625000000000000E2,4.375000000000000E2,6.330000000000000E-1,5.662408862989249E18
2.625000000000000E2,4.500000000000000E2,6.330000000000000E-1,5.842557455894406E18
2.625000000000000E2,4.624999999999999E2,6.330000000000000E-1,6.637676632298000E18
2.625000000000000E2,4.749999999999999E2,6.330000000000000E-1,6.882736407114984E18
2.625000000000000E2,4.874999999999999E2,6.330000000000000E-1,7.846109835683888E18
2.625000000000000E2,5.000000000000000E2,6.330000000000000E-1,8.427612122592312E18
2.750000000000000E2,3.125000000000000E2,6.330000000000000E-1,6.197879255258119E19
2.750000000000000E2,3.250000000000000E2,6.330000000000000E-1,1.109403582881557E20
2.750000000000000E2,3.374999999999999E2,6.330000000000000E-1,3.155097113223412E20
2.750000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.497950117104176E21
2.750000000000000E2,3.625000000000000E2,6.330000000000000E-1,2.009901847056799E20
2.750000000000000E2,3.749999999999999E2,6.330000000000000E-1,9.648007158603344E18
2.750000000000000E2,3.875000000000000E2,6.330000000000000E-1,1.506745524515788E20
2.750000000000000E2,4.000000000000000E2,6.330000000000000E-1,8.141616698864400E18
2.750000000000000E2,4.125000000000000E2,6.330000000000000E-1,6.261888617767850E18
2.750000000000000E2,4.249999999999999E2,6.330000000000000E-1,6.537710641516342E18
2.750000000000000E2,4.375000000000000E2,6.330000000000000E-1,6.940456670752195E18
2.750000000000000E2,4.500000000000000E2,6.330000000000000E-1,7.887334445340723E18
2.750000000000000E2,4.624999999999999E2,6.330000000000000E-1,8.492426776726774E18
2.750000000000000E2,4.749999999999999E2,6.330000000000000E-1,9.817440425624363E18
2.750000000000000E2,4.874999999999999E2,6.330000000000000E-1,1.112780190675453E19
