% Model,attempt10-785nm_step7.mph
% Version,COMSOL 6.1.0.282
% Date,"Nov 27 2025, 15:12"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.150000000000000E2,2.700000000000000E2,7.850000000000000E-1,5.629728310941206E19
4.150000000000000E2,2.750000000000000E2,7.850000000000000E-1,5.804967113884783E19
4.150000000000000E2,2.800000000000000E2,7.850000000000000E-1,6.393221874792364E19
4.150000000000000E2,2.850000000000000E2,7.850000000000000E-1,6.862580737269412E19
4.150000000000000E2,2.900000000000000E2,7.850000000000000E-1,7.499997737152632E19
4.150000000000000E2,2.950000000000000E2,7.850000000000000E-1,8.544692084421929E19
4.150000000000000E2,3.000000000000000E2,7.850000000000000E-1,9.233700335340949E19
4.150000000000000E2,3.050000000000000E2,7.850000000000000E-1,1.008952787641526E20
4.150000000000000E2,3.099999999999999E2,7.850000000000000E-1,1.087722134611284E20
4.150000000000000E2,3.149999999999999E2,7.850000000000000E-1,1.320136465818620E20
4.150000000000000E2,3.199999999999999E2,7.850000000000000E-1,1.448163184651737E20
4.150000000000000E2,3.250000000000000E2,7.850000000000000E-1,1.785657133539118E20
4.150000000000000E2,3.300000000000000E2,7.850000000000000E-1,2.102304731334532E20
4.150000000000000E2,3.350000000000000E2,7.850000000000000E-1,2.579510632937865E20
4.150000000000000E2,3.400000000000000E2,7.850000000000000E-1,3.483961759891768E20
4.150000000000000E2,3.450000000000000E2,7.850000000000000E-1,4.352368521042838E20
4.150000000000000E2,3.500000000000000E2,7.850000000000000E-1,5.743296385481607E20
4.150000000000000E2,3.550000000000000E2,7.850000000000000E-1,8.252830213170971E20
4.150000000000000E2,3.600000000000000E2,7.850000000000000E-1,1.196858548708707E21
4.150000000000000E2,3.649999999999999E2,7.850000000000000E-1,1.566837527704833E21
4.150000000000000E2,3.699999999999999E2,7.850000000000000E-1,1.411871261869586E21
4.150000000000000E2,3.749999999999999E2,7.850000000000000E-1,7.302249511162412E20
4.150000000000000E2,3.799999999999999E2,7.850000000000000E-1,1.849714219545912E20
4.150000000000000E2,3.850000000000000E2,7.850000000000000E-1,1.808561108449320E19
4.150000000000000E2,3.900000000000000E2,7.850000000000000E-1,8.447255411315117E17
4.150000000000000E2,3.950000000000000E2,7.850000000000000E-1,9.402515150861510E18
4.150000000000000E2,4.000000000000000E2,7.850000000000000E-1,3.750930888707671E20
4.150000000000000E2,4.050000000000000E2,7.850000000000000E-1,2.459353927883770E20
4.150000000000000E2,4.100000000000000E2,7.850000000000000E-1,4.176228599170083E19
4.150000000000000E2,4.150000000000000E2,7.850000000000000E-1,9.124699270443835E18
4.150000000000000E2,4.199999999999999E2,7.850000000000000E-1,2.634575594561657E18
4.150000000000000E2,4.249999999999999E2,7.850000000000000E-1,9.790022893069672E17
4.150000000000000E2,4.299999999999999E2,7.850000000000000E-1,5.561010123157597E17
4.150000000000000E2,4.349999999999999E2,7.850000000000000E-1,4.903319078608480E17
4.150000000000000E2,4.399999999999999E2,7.850000000000000E-1,5.747974173107400E17
4.150000000000000E2,4.450000000000000E2,7.850000000000000E-1,7.464428651681101E17
4.150000000000000E2,4.500000000000000E2,7.850000000000000E-1,9.595771468586232E17
4.150000000000000E2,4.550000000000000E2,7.850000000000000E-1,1.242649984601851E18
4.150000000000000E2,4.600000000000000E2,7.850000000000000E-1,1.598164852416325E18
4.150000000000000E2,4.650000000000000E2,7.850000000000000E-1,1.931106945747069E18
4.150000000000000E2,4.700000000000000E2,7.850000000000000E-1,2.354543724002027E18
4.150000000000000E2,4.749999999999999E2,7.850000000000000E-1,2.814759648894520E18
4.150000000000000E2,4.800000000000000E2,7.850000000000000E-1,3.138344216442286E18
4.150000000000000E2,4.849999999999999E2,7.850000000000000E-1,3.711946523447929E18
4.150000000000000E2,4.900000000000000E2,7.850000000000000E-1,4.120207591922980E18
4.150000000000000E2,4.949999999999999E2,7.850000000000000E-1,4.736764927119184E18
4.150000000000000E2,5.000000000000000E2,7.850000000000000E-1,5.150956116336694E18
4.199999999999999E2,0.000000000000000E0,7.850000000000000E-1,2.236460337428726E19
4.199999999999999E2,4.999999999999999E0,7.850000000000000E-1,2.263578818780188E19
4.199999999999999E2,9.999999999999998E0,7.850000000000000E-1,2.200013622656327E19
4.199999999999999E2,1.500000000000000E1,7.850000000000000E-1,2.253040830186471E19
4.199999999999999E2,2.000000000000000E1,7.850000000000000E-1,2.145917783324303E19
4.199999999999999E2,2.500000000000000E1,7.850000000000000E-1,2.160671010580761E19
4.199999999999999E2,3.000000000000000E1,7.850000000000000E-1,2.146074028540790E19
4.199999999999999E2,3.500000000000000E1,7.850000000000000E-1,2.196754450436380E19
4.199999999999999E2,3.999999999999999E1,7.850000000000000E-1,2.149245505823048E19
4.199999999999999E2,4.500000000000000E1,7.850000000000000E-1,2.257499795353387E19
4.199999999999999E2,5.000000000000000E1,7.850000000000000E-1,2.176137972319358E19
4.199999999999999E2,5.499999999999999E1,7.850000000000000E-1,2.154004379100126E19
4.199999999999999E2,6.000000000000000E1,7.850000000000000E-1,2.180709129839619E19
4.199999999999999E2,6.499999999999999E1,7.850000000000000E-1,2.124610447790554E19
4.199999999999999E2,7.000000000000000E1,7.850000000000000E-1,2.232436036013873E19
4.199999999999999E2,7.500000000000000E1,7.850000000000000E-1,2.217286978589464E19
4.199999999999999E2,7.999999999999999E1,7.850000000000000E-1,2.346100751689148E19
4.199999999999999E2,8.500000000000000E1,7.850000000000000E-1,2.204360968537779E19
4.199999999999999E2,9.000000000000000E1,7.850000000000000E-1,2.288770997684360E19
4.199999999999999E2,9.499999999999999E1,7.850000000000000E-1,2.312293621604963E19
4.199999999999999E2,1.000000000000000E2,7.850000000000000E-1,2.304126510726695E19
4.199999999999999E2,1.050000000000000E2,7.850000000000000E-1,2.253052894806568E19
4.199999999999999E2,1.100000000000000E2,7.850000000000000E-1,2.363887227279202E19
4.199999999999999E2,1.150000000000000E2,7.850000000000000E-1,2.368990344004536E19
4.199999999999999E2,1.200000000000000E2,7.850000000000000E-1,2.450327503517771E19
4.199999999999999E2,1.250000000000000E2,7.850000000000000E-1,2.436321952533251E19
4.199999999999999E2,1.300000000000000E2,7.850000000000000E-1,2.472115813323561E19
4.199999999999999E2,1.350000000000000E2,7.850000000000000E-1,2.564962486178193E19
4.199999999999999E2,1.400000000000000E2,7.850000000000000E-1,2.534400184152157E19
4.199999999999999E2,1.450000000000000E2,7.850000000000000E-1,2.601465796662974E19
4.199999999999999E2,1.500000000000000E2,7.850000000000000E-1,2.595727738421234E19
4.199999999999999E2,1.550000000000000E2,7.850000000000000E-1,2.673762381473648E19
4.199999999999999E2,1.600000000000000E2,7.850000000000000E-1,2.820282118956067E19
4.199999999999999E2,1.650000000000000E2,7.850000000000000E-1,2.774002695228425E19
4.199999999999999E2,1.700000000000000E2,7.850000000000000E-1,2.826226721421241E19
4.199999999999999E2,1.750000000000000E2,7.850000000000000E-1,2.941878611844035E19
4.199999999999999E2,1.800000000000000E2,7.850000000000000E-1,2.869287254733403E19
4.199999999999999E2,1.850000000000000E2,7.850000000000000E-1,3.031360265366589E19
4.199999999999999E2,1.900000000000000E2,7.850000000000000E-1,3.131834533899819E19
4.199999999999999E2,1.950000000000000E2,7.850000000000000E-1,3.435637025463911E19
4.199999999999999E2,2.000000000000000E2,7.850000000000000E-1,3.297598818752257E19
4.199999999999999E2,2.050000000000000E2,7.850000000000000E-1,3.539810261182962E19
4.199999999999999E2,2.100000000000000E2,7.850000000000000E-1,3.521281359711662E19
4.199999999999999E2,2.150000000000000E2,7.850000000000000E-1,3.688672034963533E19
4.199999999999999E2,2.200000000000000E2,7.850000000000000E-1,3.842284635762908E19
4.199999999999999E2,2.250000000000000E2,7.850000000000000E-1,4.024708075938062E19
4.199999999999999E2,2.300000000000000E2,7.850000000000000E-1,4.269340729149411E19
4.199999999999999E2,2.350000000000000E2,7.850000000000000E-1,4.284496570967568E19
4.199999999999999E2,2.400000000000000E2,7.850000000000000E-1,4.320492987672653E19
4.199999999999999E2,2.450000000000000E2,7.850000000000000E-1,4.813176691454916E19
4.199999999999999E2,2.500000000000000E2,7.850000000000000E-1,4.775888379334487E19
4.199999999999999E2,2.550000000000000E2,7.850000000000000E-1,5.228054499218147E19
