% Model,attempt10-785nm_step5.mph
% Version,COMSOL 6.1.0.282
% Date,"Nov 11 2025, 16:29"
% Table,E^4 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
3.699999999999999E2,1.400000000000000E2,7.850000000000000E-1,1.097653946562853E19
3.699999999999999E2,1.450000000000000E2,7.850000000000000E-1,1.167363105704663E19
3.699999999999999E2,1.500000000000000E2,7.850000000000000E-1,1.169887275281467E19
3.699999999999999E2,1.550000000000000E2,7.850000000000000E-1,1.161278691757111E19
3.699999999999999E2,1.600000000000000E2,7.850000000000000E-1,1.153931194749785E19
3.699999999999999E2,1.650000000000000E2,7.850000000000000E-1,1.165723932926101E19
3.699999999999999E2,1.700000000000000E2,7.850000000000000E-1,1.205904102811803E19
3.699999999999999E2,1.750000000000000E2,7.850000000000000E-1,1.266563795660799E19
3.699999999999999E2,1.800000000000000E2,7.850000000000000E-1,1.210747608134018E19
3.699999999999999E2,1.850000000000000E2,7.850000000000000E-1,1.270400255949110E19
3.699999999999999E2,1.900000000000000E2,7.850000000000000E-1,1.262514643614700E19
3.699999999999999E2,1.950000000000000E2,7.850000000000000E-1,1.251949144908668E19
3.699999999999999E2,2.000000000000000E2,7.850000000000000E-1,1.314322461380087E19
3.699999999999999E2,2.050000000000000E2,7.850000000000000E-1,1.344304319478753E19
3.699999999999999E2,2.100000000000000E2,7.850000000000000E-1,1.344109830470239E19
3.699999999999999E2,2.150000000000000E2,7.850000000000000E-1,1.415071443231108E19
3.699999999999999E2,2.200000000000000E2,7.850000000000000E-1,1.356675078532315E19
3.699999999999999E2,2.250000000000000E2,7.850000000000000E-1,1.430661357495268E19
3.699999999999999E2,2.300000000000000E2,7.850000000000000E-1,1.441049058643995E19
3.699999999999999E2,2.350000000000000E2,7.850000000000000E-1,1.541952879349551E19
3.699999999999999E2,2.400000000000000E2,7.850000000000000E-1,1.516425560213877E19
3.699999999999999E2,2.450000000000000E2,7.850000000000000E-1,1.547167051579848E19
3.699999999999999E2,2.500000000000000E2,7.850000000000000E-1,1.591568730354261E19
3.699999999999999E2,2.550000000000000E2,7.850000000000000E-1,1.556401360956020E19
3.699999999999999E2,2.599999999999999E2,7.850000000000000E-1,1.607344154512161E19
3.699999999999999E2,2.650000000000000E2,7.850000000000000E-1,1.638864707041388E19
3.699999999999999E2,2.700000000000000E2,7.850000000000000E-1,1.702006148543170E19
3.699999999999999E2,2.750000000000000E2,7.850000000000000E-1,1.817191598886930E19
3.699999999999999E2,2.800000000000000E2,7.850000000000000E-1,1.853888438644375E19
3.699999999999999E2,2.850000000000000E2,7.850000000000000E-1,1.930995135124296E19
3.699999999999999E2,2.900000000000000E2,7.850000000000000E-1,2.010543851990978E19
3.699999999999999E2,2.950000000000000E2,7.850000000000000E-1,2.049422446470611E19
3.699999999999999E2,3.000000000000000E2,7.850000000000000E-1,2.112611096170637E19
3.699999999999999E2,3.050000000000000E2,7.850000000000000E-1,2.177990482948688E19
3.699999999999999E2,3.099999999999999E2,7.850000000000000E-1,2.247238179636042E19
3.699999999999999E2,3.149999999999999E2,7.850000000000000E-1,2.404894123230689E19
3.699999999999999E2,3.199999999999999E2,7.850000000000000E-1,2.571830653947268E19
3.699999999999999E2,3.250000000000000E2,7.850000000000000E-1,2.559144719800168E19
3.699999999999999E2,3.300000000000000E2,7.850000000000000E-1,2.766256320155368E19
3.699999999999999E2,3.350000000000000E2,7.850000000000000E-1,2.961759547512457E19
3.699999999999999E2,3.400000000000000E2,7.850000000000000E-1,3.169859671716591E19
3.699999999999999E2,3.450000000000000E2,7.850000000000000E-1,3.344511655554863E19
3.699999999999999E2,3.500000000000000E2,7.850000000000000E-1,3.791207013831297E19
3.699999999999999E2,3.550000000000000E2,7.850000000000000E-1,3.797129134562106E19
3.699999999999999E2,3.600000000000000E2,7.850000000000000E-1,4.677694661001368E19
3.699999999999999E2,3.649999999999999E2,7.850000000000000E-1,5.188264591125749E19
3.699999999999999E2,3.699999999999999E2,7.850000000000000E-1,5.902814840608984E19
3.699999999999999E2,3.749999999999999E2,7.850000000000000E-1,7.117305896285115E19
3.699999999999999E2,3.799999999999999E2,7.850000000000000E-1,8.415556168474675E19
3.699999999999999E2,3.850000000000000E2,7.850000000000000E-1,9.959753510430428E19
3.699999999999999E2,3.900000000000000E2,7.850000000000000E-1,1.305546023916421E20
3.699999999999999E2,3.950000000000000E2,7.850000000000000E-1,1.821806924400986E20
3.699999999999999E2,4.000000000000000E2,7.850000000000000E-1,2.706580641523688E20
3.699999999999999E2,4.050000000000000E2,7.850000000000000E-1,4.322204221800225E20
3.699999999999999E2,4.100000000000000E2,7.850000000000000E-1,8.362113179637374E20
3.699999999999999E2,4.150000000000000E2,7.850000000000000E-1,1.721735508334209E21
3.699999999999999E2,4.199999999999999E2,7.850000000000000E-1,2.976279141363405E21
3.699999999999999E2,4.249999999999999E2,7.850000000000000E-1,1.436206321173983E21
3.699999999999999E2,4.299999999999999E2,7.850000000000000E-1,1.885539001091715E20
3.699999999999999E2,4.349999999999999E2,7.850000000000000E-1,1.322317666424527E19
3.699999999999999E2,4.399999999999999E2,7.850000000000000E-1,2.923097184046444E17
3.699999999999999E2,4.450000000000000E2,7.850000000000000E-1,2.735486387662689E18
3.699999999999999E2,4.500000000000000E2,7.850000000000000E-1,4.312072865394671E20
3.699999999999999E2,4.550000000000000E2,7.850000000000000E-1,5.495907874177215E19
3.699999999999999E2,4.600000000000000E2,7.850000000000000E-1,6.141696648853678E18
3.699999999999999E2,4.650000000000000E2,7.850000000000000E-1,1.744951907983206E18
3.699999999999999E2,4.700000000000000E2,7.850000000000000E-1,9.502548652917098E17
3.699999999999999E2,4.749999999999999E2,7.850000000000000E-1,8.295386218001471E17
3.699999999999999E2,4.800000000000000E2,7.850000000000000E-1,8.878111344078661E17
3.699999999999999E2,4.849999999999999E2,7.850000000000000E-1,1.050347764889173E18
3.699999999999999E2,4.900000000000000E2,7.850000000000000E-1,1.211092603744270E18
3.699999999999999E2,4.949999999999999E2,7.850000000000000E-1,1.432069589282644E18
3.699999999999999E2,5.000000000000000E2,7.850000000000000E-1,1.651990834026019E18
3.749999999999999E2,0.000000000000000E0,7.850000000000000E-1,1.163284286594474E19
3.749999999999999E2,4.999999999999999E0,7.850000000000000E-1,1.140845849063425E19
3.749999999999999E2,9.999999999999998E0,7.850000000000000E-1,1.121128559254584E19
3.749999999999999E2,1.500000000000000E1,7.850000000000000E-1,1.094771882663827E19
3.749999999999999E2,2.000000000000000E1,7.850000000000000E-1,1.103070949703522E19
3.749999999999999E2,2.500000000000000E1,7.850000000000000E-1,1.088608611547503E19
3.749999999999999E2,3.000000000000000E1,7.850000000000000E-1,1.095342573879419E19
3.749999999999999E2,3.500000000000000E1,7.850000000000000E-1,1.102221402047322E19
3.749999999999999E2,3.999999999999999E1,7.850000000000000E-1,1.119126910561799E19
3.749999999999999E2,4.500000000000000E1,7.850000000000000E-1,1.097552754908553E19
3.749999999999999E2,5.000000000000000E1,7.850000000000000E-1,1.149521651862550E19
3.749999999999999E2,5.499999999999999E1,7.850000000000000E-1,1.125705451296017E19
3.749999999999999E2,6.000000000000000E1,7.850000000000000E-1,1.137134196269202E19
3.749999999999999E2,6.499999999999999E1,7.850000000000000E-1,1.123639054422479E19
3.749999999999999E2,7.000000000000000E1,7.850000000000000E-1,1.124337843452240E19
3.749999999999999E2,7.500000000000000E1,7.850000000000000E-1,1.126289159164523E19
3.749999999999999E2,7.999999999999999E1,7.850000000000000E-1,1.174747574765616E19
3.749999999999999E2,8.500000000000000E1,7.850000000000000E-1,1.156316039164140E19
3.749999999999999E2,9.000000000000000E1,7.850000000000000E-1,1.191823091406082E19
3.749999999999999E2,9.499999999999999E1,7.850000000000000E-1,1.204260764293400E19
3.749999999999999E2,1.000000000000000E2,7.850000000000000E-1,1.154984835520553E19
3.749999999999999E2,1.050000000000000E2,7.850000000000000E-1,1.161616029330358E19
3.749999999999999E2,1.100000000000000E2,7.850000000000000E-1,1.207056257339520E19
3.749999999999999E2,1.150000000000000E2,7.850000000000000E-1,1.204708949170362E19
3.749999999999999E2,1.200000000000000E2,7.850000000000000E-1,1.175574378580374E19
3.749999999999999E2,1.250000000000000E2,7.850000000000000E-1,1.193567225661059E19
3.749999999999999E2,1.300000000000000E2,7.850000000000000E-1,1.250698328921943E19
3.749999999999999E2,1.350000000000000E2,7.850000000000000E-1,1.207851971518705E19
3.749999999999999E2,1.400000000000000E2,7.850000000000000E-1,1.228735865177541E19
3.749999999999999E2,1.450000000000000E2,7.850000000000000E-1,1.243115818824099E19
3.749999999999999E2,1.500000000000000E2,7.850000000000000E-1,1.262507728517898E19
3.749999999999999E2,1.550000000000000E2,7.850000000000000E-1,1.299673243206313E19
3.749999999999999E2,1.600000000000000E2,7.850000000000000E-1,1.313560281699909E19
3.749999999999999E2,1.650000000000000E2,7.850000000000000E-1,1.287981279389442E19
3.749999999999999E2,1.700000000000000E2,7.850000000000000E-1,1.278597676950507E19
3.749999999999999E2,1.750000000000000E2,7.850000000000000E-1,1.337396443715182E19
3.749999999999999E2,1.800000000000000E2,7.850000000000000E-1,1.332400890856644E19
3.749999999999999E2,1.850000000000000E2,7.850000000000000E-1,1.416555666820673E19
3.749999999999999E2,1.900000000000000E2,7.850000000000000E-1,1.382857266613836E19
3.749999999999999E2,1.950000000000000E2,7.850000000000000E-1,1.430280449843876E19
3.749999999999999E2,2.000000000000000E2,7.850000000000000E-1,1.405515473602131E19
3.749999999999999E2,2.050000000000000E2,7.850000000000000E-1,1.456080200952867E19
3.749999999999999E2,2.100000000000000E2,7.850000000000000E-1,1.446071319075170E19
3.749999999999999E2,2.150000000000000E2,7.850000000000000E-1,1.574573108274522E19
3.749999999999999E2,2.200000000000000E2,7.850000000000000E-1,1.599085499825395E19
3.749999999999999E2,2.250000000000000E2,7.850000000000000E-1,1.596949564865032E19
3.749999999999999E2,2.300000000000000E2,7.850000000000000E-1,1.577675061870934E19
3.749999999999999E2,2.350000000000000E2,7.850000000000000E-1,1.638192809959245E19
3.749999999999999E2,2.400000000000000E2,7.850000000000000E-1,1.649118788981711E19
3.749999999999999E2,2.450000000000000E2,7.850000000000000E-1,1.616446377710667E19
3.749999999999999E2,2.500000000000000E2,7.850000000000000E-1,1.801740625449382E19
3.749999999999999E2,2.550000000000000E2,7.850000000000000E-1,1.793097969917846E19
3.749999999999999E2,2.599999999999999E2,7.850000000000000E-1,1.831301086908149E19
3.749999999999999E2,2.650000000000000E2,7.850000000000000E-1,1.832665243018170E19
3.749999999999999E2,2.700000000000000E2,7.850000000000000E-1,1.872585990500019E19
3.749999999999999E2,2.750000000000000E2,7.850000000000000E-1,2.012174846114750E19
3.749999999999999E2,2.800000000000000E2,7.850000000000000E-1,1.983383088404971E19
3.749999999999999E2,2.850000000000000E2,7.850000000000000E-1,2.163800741342503E19
3.749999999999999E2,2.900000000000000E2,7.850000000000000E-1,2.214142345575351E19
3.749999999999999E2,2.950000000000000E2,7.850000000000000E-1,2.314203692980866E19
3.749999999999999E2,3.000000000000000E2,7.850000000000000E-1,2.438424185782307E19
3.749999999999999E2,3.050000000000000E2,7.850000000000000E-1,2.499118106738231E19
3.749999999999999E2,3.099999999999999E2,7.850000000000000E-1,2.691939749843080E19
3.749999999999999E2,3.149999999999999E2,7.850000000000000E-1,2.660093892442606E19
3.749999999999999E2,3.199999999999999E2,7.850000000000000E-1,2.909227501752032E19
3.749999999999999E2,3.250000000000000E2,7.850000000000000E-1,3.302691025103346E19
3.749999999999999E2,3.300000000000000E2,7.850000000000000E-1,3.350426042050922E19
3.749999999999999E2,3.350000000000000E2,7.850000000000000E-1,3.644215704776981E19
3.749999999999999E2,3.400000000000000E2,7.850000000000000E-1,3.879005686475371E19
3.749999999999999E2,3.450000000000000E2,7.850000000000000E-1,4.196425254126989E19
3.749999999999999E2,3.500000000000000E2,7.850000000000000E-1,4.545117846122928E19
3.749999999999999E2,3.550000000000000E2,7.850000000000000E-1,5.112442091576515E19
3.749999999999999E2,3.600000000000000E2,7.850000000000000E-1,5.554869485003665E19
3.749999999999999E2,3.649999999999999E2,7.850000000000000E-1,6.793501135872012E19
3.749999999999999E2,3.699999999999999E2,7.850000000000000E-1,7.973248903446566E19
3.749999999999999E2,3.749999999999999E2,7.850000000000000E-1,9.405209130260953E19
3.749999999999999E2,3.799999999999999E2,7.850000000000000E-1,1.251446431509590E20
3.749999999999999E2,3.850000000000000E2,7.850000000000000E-1,1.597887416077137E20
3.749999999999999E2,3.900000000000000E2,7.850000000000000E-1,2.147489745714354E20
3.749999999999999E2,3.950000000000000E2,7.850000000000000E-1,3.174861917017935E20
3.749999999999999E2,4.000000000000000E2,7.850000000000000E-1,5.115087994047066E20
3.749999999999999E2,4.050000000000000E2,7.850000000000000E-1,9.529371013586740E20
3.749999999999999E2,4.100000000000000E2,7.850000000000000E-1,1.947775105731249E21
3.749999999999999E2,4.150000000000000E2,7.850000000000000E-1,2.800024116736271E21
3.749999999999999E2,4.199999999999999E2,7.850000000000000E-1,1.177569568225585E21
3.749999999999999E2,4.249999999999999E2,7.850000000000000E-1,1.470643240373728E20
3.749999999999999E2,4.299999999999999E2,7.850000000000000E-1,9.159193883362806E18
3.749999999999999E2,4.349999999999999E2,7.850000000000000E-1,2.518366502209307E17
3.749999999999999E2,4.399999999999999E2,7.850000000000000E-1,6.900911587012796E18
3.749999999999999E2,4.450000000000000E2,7.850000000000000E-1,4.955040001315684E20
3.749999999999999E2,4.500000000000000E2,7.850000000000000E-1,5.254628832093567E19
3.749999999999999E2,4.550000000000000E2,7.850000000000000E-1,6.521622412879428E18
3.749999999999999E2,4.600000000000000E2,7.850000000000000E-1,1.784302340540199E18
3.749999999999999E2,4.650000000000000E2,7.850000000000000E-1,9.236083716682162E17
3.749999999999999E2,4.700000000000000E2,7.850000000000000E-1,7.816865547974976E17
3.749999999999999E2,4.749999999999999E2,7.850000000000000E-1,8.299541806150527E17
3.749999999999999E2,4.800000000000000E2,7.850000000000000E-1,9.800620125763827E17
3.749999999999999E2,4.849999999999999E2,7.850000000000000E-1,1.170252438732105E18
3.749999999999999E2,4.900000000000000E2,7.850000000000000E-1,1.351120383980717E18
3.749999999999999E2,4.949999999999999E2,7.850000000000000E-1,1.588250152232495E18
3.749999999999999E2,5.000000000000000E2,7.850000000000000E-1,1.853083301134985E18
3.799999999999999E2,0.000000000000000E0,7.850000000000000E-1,1.257312277488775E19
3.799999999999999E2,4.999999999999999E0,7.850000000000000E-1,1.224334725718408E19
3.799999999999999E2,9.999999999999998E0,7.850000000000000E-1,1.217815885656614E19
3.799999999999999E2,1.500000000000000E1,7.850000000000000E-1,1.198704730418378E19
3.799999999999999E2,2.000000000000000E1,7.850000000000000E-1,1.195516652079116E19
3.799999999999999E2,2.500000000000000E1,7.850000000000000E-1,1.178906906397782E19
3.799999999999999E2,3.000000000000000E1,7.850000000000000E-1,1.180776443469615E19
3.799999999999999E2,3.500000000000000E1,7.850000000000000E-1,1.177042352974130E19
3.799999999999999E2,3.999999999999999E1,7.850000000000000E-1,1.172039342763274E19
3.799999999999999E2,4.500000000000000E1,7.850000000000000E-1,1.218890875396120E19
3.799999999999999E2,5.000000000000000E1,7.850000000000000E-1,1.197535796066413E19
3.799999999999999E2,5.499999999999999E1,7.850000000000000E-1,1.196439892698637E19
3.799999999999999E2,6.000000000000000E1,7.850000000000000E-1,1.180145018929948E19
3.799999999999999E2,6.499999999999999E1,7.850000000000000E-1,1.237058060126906E19
3.799999999999999E2,7.000000000000000E1,7.850000000000000E-1,1.217490076434191E19
3.799999999999999E2,7.500000000000000E1,7.850000000000000E-1,1.246485747697466E19
3.799999999999999E2,7.999999999999999E1,7.850000000000000E-1,1.229563304754924E19
3.799999999999999E2,8.500000000000000E1,7.850000000000000E-1,1.235096753143815E19
3.799999999999999E2,9.000000000000000E1,7.850000000000000E-1,1.257306201007615E19
3.799999999999999E2,9.499999999999999E1,7.850000000000000E-1,1.267731850934689E19
3.799999999999999E2,1.000000000000000E2,7.850000000000000E-1,1.281920224132441E19
3.799999999999999E2,1.050000000000000E2,7.850000000000000E-1,1.275710174505974E19
3.799999999999999E2,1.100000000000000E2,7.850000000000000E-1,1.263861685426807E19
3.799999999999999E2,1.150000000000000E2,7.850000000000000E-1,1.268984433832862E19
3.799999999999999E2,1.200000000000000E2,7.850000000000000E-1,1.311039570135905E19
3.799999999999999E2,1.250000000000000E2,7.850000000000000E-1,1.310859102127612E19
3.799999999999999E2,1.300000000000000E2,7.850000000000000E-1,1.343092568889875E19
3.799999999999999E2,1.350000000000000E2,7.850000000000000E-1,1.323545649821135E19
3.799999999999999E2,1.400000000000000E2,7.850000000000000E-1,1.340898915917638E19
3.799999999999999E2,1.450000000000000E2,7.850000000000000E-1,1.352506372202939E19
3.799999999999999E2,1.500000000000000E2,7.850000000000000E-1,1.423135021592718E19
3.799999999999999E2,1.550000000000000E2,7.850000000000000E-1,1.390757270617053E19
