% Model,attempt10-785nm_step13.mph
% Version,COMSOL 6.1.0.282
% Date,"Dec 3 2025, 16:15"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.900000000000000E2,1.550000000000000E2,7.850000000000000E-1,5.916112669516757E19
4.900000000000000E2,1.600000000000000E2,7.850000000000000E-1,6.239262760961743E19
4.900000000000000E2,1.650000000000000E2,7.850000000000000E-1,6.421055486023746E19
4.900000000000000E2,1.700000000000000E2,7.850000000000000E-1,6.723581424211676E19
4.900000000000000E2,1.750000000000000E2,7.850000000000000E-1,7.131983500319077E19
4.900000000000000E2,1.800000000000000E2,7.850000000000000E-1,7.552855583578545E19
4.900000000000000E2,1.850000000000000E2,7.850000000000000E-1,8.170907167120061E19
4.900000000000000E2,1.900000000000000E2,7.850000000000000E-1,8.300684364604910E19
4.900000000000000E2,1.950000000000000E2,7.850000000000000E-1,9.030735546043286E19
4.900000000000000E2,2.000000000000000E2,7.850000000000000E-1,8.979176847909185E19
4.900000000000000E2,2.050000000000000E2,7.850000000000000E-1,1.016947912662688E20
4.900000000000000E2,2.100000000000000E2,7.850000000000000E-1,1.111288269527385E20
4.900000000000000E2,2.150000000000000E2,7.850000000000000E-1,1.222366159427933E20
4.900000000000000E2,2.200000000000000E2,7.850000000000000E-1,1.315388829206731E20
4.900000000000000E2,2.250000000000000E2,7.850000000000000E-1,1.435045648491790E20
4.900000000000000E2,2.300000000000000E2,7.850000000000000E-1,1.498849567051312E20
4.900000000000000E2,2.350000000000000E2,7.850000000000000E-1,1.702551977565815E20
4.900000000000000E2,2.400000000000000E2,7.850000000000000E-1,1.975455949904476E20
4.900000000000000E2,2.450000000000000E2,7.850000000000000E-1,2.160117013220365E20
4.900000000000000E2,2.500000000000000E2,7.850000000000000E-1,2.420383804867501E20
4.900000000000000E2,2.550000000000000E2,7.850000000000000E-1,2.771107804628040E20
4.900000000000000E2,2.599999999999999E2,7.850000000000000E-1,3.164059832608288E20
4.900000000000000E2,2.650000000000000E2,7.850000000000000E-1,3.388506613591449E20
4.900000000000000E2,2.700000000000000E2,7.850000000000000E-1,3.926079737466132E20
4.900000000000000E2,2.750000000000000E2,7.850000000000000E-1,4.278726382310925E20
4.900000000000000E2,2.800000000000000E2,7.850000000000000E-1,4.568444368304830E20
4.900000000000000E2,2.850000000000000E2,7.850000000000000E-1,3.834754071338611E20
4.900000000000000E2,2.900000000000000E2,7.850000000000000E-1,3.296870542418285E20
4.900000000000000E2,2.950000000000000E2,7.850000000000000E-1,1.948683756668686E20
4.900000000000000E2,3.000000000000000E2,7.850000000000000E-1,8.200856003045841E19
4.900000000000000E2,3.050000000000000E2,7.850000000000000E-1,1.762624546891808E19
4.900000000000000E2,3.099999999999999E2,7.850000000000000E-1,3.983351749282679E18
4.900000000000000E2,3.149999999999999E2,7.850000000000000E-1,4.259618664777989E19
4.900000000000000E2,3.199999999999999E2,7.850000000000000E-1,2.842047085842894E20
4.900000000000000E2,3.250000000000000E2,7.850000000000000E-1,2.030048316893750E20
4.900000000000000E2,3.300000000000000E2,7.850000000000000E-1,8.387342241907004E19
4.900000000000000E2,3.350000000000000E2,7.850000000000000E-1,2.948491354522022E19
4.900000000000000E2,3.400000000000000E2,7.850000000000000E-1,1.010940825302697E19
4.900000000000000E2,3.450000000000000E2,7.850000000000000E-1,3.553463698213746E18
4.900000000000000E2,3.500000000000000E2,7.850000000000000E-1,1.254673717878175E18
4.900000000000000E2,3.550000000000000E2,7.850000000000000E-1,5.131120358862623E17
4.900000000000000E2,3.600000000000000E2,7.850000000000000E-1,3.354749369562552E17
4.900000000000000E2,3.649999999999999E2,7.850000000000000E-1,4.041897901602177E17
4.900000000000000E2,3.699999999999999E2,7.850000000000000E-1,6.347598749728379E17
4.900000000000000E2,3.749999999999999E2,7.850000000000000E-1,1.017461472865951E18
4.900000000000000E2,3.799999999999999E2,7.850000000000000E-1,1.602529795381379E18
4.900000000000000E2,3.850000000000000E2,7.850000000000000E-1,2.379678322172957E18
4.900000000000000E2,3.900000000000000E2,7.850000000000000E-1,3.423739994163976E18
4.900000000000000E2,3.950000000000000E2,7.850000000000000E-1,4.870343861951323E18
4.900000000000000E2,4.000000000000000E2,7.850000000000000E-1,6.852240051757013E18
4.900000000000000E2,4.050000000000000E2,7.850000000000000E-1,9.365632987381567E18
4.900000000000000E2,4.100000000000000E2,7.850000000000000E-1,1.347483340800602E19
4.900000000000000E2,4.150000000000000E2,7.850000000000000E-1,1.919580264217614E19
4.900000000000000E2,4.199999999999999E2,7.850000000000000E-1,2.906482795828623E19
4.900000000000000E2,4.249999999999999E2,7.850000000000000E-1,4.846526183709138E19
4.900000000000000E2,4.299999999999999E2,7.850000000000000E-1,7.695024805278686E19
4.900000000000000E2,4.349999999999999E2,7.850000000000000E-1,1.600009475152309E20
4.900000000000000E2,4.399999999999999E2,7.850000000000000E-1,4.111638908797864E20
4.900000000000000E2,4.450000000000000E2,7.850000000000000E-1,1.711133114951353E21
4.900000000000000E2,4.500000000000000E2,7.850000000000000E-1,5.496265279988314E21
4.900000000000000E2,4.550000000000000E2,7.850000000000000E-1,8.863449497324893E20
4.900000000000000E2,4.600000000000000E2,7.850000000000000E-1,7.793717150474640E19
