D\L (nm),200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0
45.0,80.44573350422394,85.33144103222163,93.37295890105737,99.69986843188505,105.07702351780685,112.94682728435772,119.93110889894837,127.06435101592501,140.61871040049508,148.51279074746577,162.1924307746946,164.6063528236277,178.6636122443969,190.66194764066248,205.6497038850654,216.02292168753064,228.9497337966638,252.45067728079792,272.8055152210238,281.08264581823715,309.3370487462336,320.3034965124395,347.61809069140384,368.1271209718608,387.3381944230974,420.15905983471714,458.48637512857715,465.44841780315585,510.12088312286255,539.507777792504,571.3959898391444,602.6658873432804,661.7029785296993,675.1444406816545,720.584451622691,751.6315695237297,815.2018474076438,856.0907052404799,907.8494143777972,973.2577706182142,1044.0762412834154,1060.5630567618757,1140.6098040231261,1153.7014548233358,1261.2465846059404,1239.83912995181,1289.261852496659,1329.6849941723178,1432.1071438099,1441.2643539301462,1450.4363594998301
50.0,75.89266934317921,82.74707926378035,87.8405128484105,95.1195888337746,101.26658809879171,109.89880182693354,116.16157275721963,127.40398812875654,133.06705211783395,141.70500869435816,156.3708141934074,163.69225915757454,172.45213798745746,186.23888011161597,200.691850464018,216.1174690350678,223.2798021236778,243.41345986769278,260.9171519728393,274.60099111576636,300.83858064387266,308.3131208747832,330.58341957087293,351.0746039503999,384.0617656421033,406.5137424324471,440.41558929943636,468.13518475566775,480.9295121627658,528.1231565653752,559.4217759232581,590.1696249365302,642.5348515145765,660.0999395403792,705.4285642455756,768.8072764749322,782.4016941555296,839.3747697041971,900.5420949045465,928.881998127273,987.655442390286,1041.9557639817103,1082.8468312741727,1099.4937474996336,1190.0601168728845,1192.8551786574983,1284.0351009751753,1295.9054333263714,1389.5351257670675,1404.2857336808731,1447.4673033974177
55.0,74.57412795144155,80.6111970153427,85.01697005192189,92.73897898310545,98.40239670607404,109.62715151440098,113.40546378369882,120.75525742741705,128.43793768032396,136.7774952801336,155.40283509863704,157.996745663897,176.04037650845396,183.49574200244717,192.97134003771203,210.0168514663595,222.83904475693373,235.49587455773,251.52150294242213,273.0891449809823,292.98837856290635,305.9716665035684,328.8222214161874,347.0298611873854,369.43468672178005,397.7813837347439,434.21798544462536,453.93136940425836,475.6117133188608,508.237748238471,532.0561405238734,579.4681242584307,624.5486465286926,678.3180059747216,703.0437119747866,735.4718373406133,763.8191818820068,820.381505371607,852.3585587085768,904.7425448801457,975.9990719607339,1048.371149741736,1041.5100007650083,1092.301057892234,1153.2874125803896,1194.1544726382544,1260.8384173514023,1332.5622814102487,1366.989667174946,1336.77074885167,1388.9363662487244
60.0,72.24705285302741,78.18901609194394,83.82250902446064,88.8644695021536,96.93995275618364,103.13339396425896,111.55867721425167,116.24522758360054,126.9596731661373,137.53895449320436,148.4449911155254,155.99788803024575,167.34456160536297,177.92956884313972,190.79238667683524,202.19503699129365,216.73483800764507,230.85789041942402,252.6838630562095,261.5381130241192,284.2251835945802,309.1831533789061,326.2686185194262,339.1221910686091,363.7787213719488,398.7030083473635,422.0128599438363,447.8769193221965,476.0854223041295,489.13405609080417,536.9528426095555,572.012541872356,598.254667910323,637.0207271747328,682.2916743779748,725.9578327209556,736.3905626371835,810.2070695398006,834.8956279314101,902.7924550287825,964.8657226901104,965.5792680201599,1063.1340098048015,1084.3182057961255,1143.3875432136929,1165.2432901689742,1233.8533820165171,1272.1760707512815,1294.7220195861908,1309.0613033210366,1382.6003642158134
65.0,71.28170237031458,76.60289476442243,80.18943352942618,88.19228538094335,91.9539748074561,101.36578467495335,108.78381120632791,114.83818479781984,126.29853336753887,132.72473047055533,145.15211651872053,154.42786179145307,162.49847568134254,174.72313928773536,184.28721547806583,197.2125761891256,211.59254053046212,228.4306853101258,238.43909383530172,262.1473404256246,284.1781086309792,299.3064505993043,316.5172070942478,327.1524085361041,355.9298230489324,381.8559155256654,418.71549867813815,439.14180417675317,462.1474812165403,488.36641267580075,520.7033093623049,559.8080570780177,581.6231109888048,623.1749227922686,661.133068701416,701.1317950039137,754.6546470338146,802.0104584237968,843.3985376968022,866.0389049795738,923.0950043959382,974.5789102006999,1047.7973906476093,1052.7316404463293,1091.1237901527231,1162.2396402764173,1258.9588328493599,1251.5464205670135,1319.074161849116,1322.7965983913266,1404.6970911439196
70.0,66.26305958495882,71.78137788194202,78.66406825378421,86.06492132596772,89.93139013900361,97.96251992134529,104.01580443877207,111.78966185003839,118.96623038452364,127.94816510265946,142.11565163343877,145.81924796914797,158.63205487835742,168.64297367055116,186.15621862845484,195.45622400733808,206.82715751031282,222.20010630328542,238.2362277515635,249.89342633444122,279.389217517,287.00121776247124,305.6366104577729,324.4929978375422,352.1898235698872,366.50424858250057,403.4018058469805,423.2640661623008,455.78498778658746,480.0826431923857,500.5024526979472,546.7326194597271,595.5763783518028,637.6090879548008,629.4322436950812,685.8908290126391,726.3042606813384,781.1543202279406,823.302287128368,861.2572166836678,920.5186627856982,941.7744668498007,1016.0020357553606,1056.566784270509,1123.2205837648828,1168.4124129889688,1197.6886434730538,1264.3162607352,1294.988026507779,1295.3047945787175,1372.9293675705903
75.0,66.8364392770341,70.89665146187433,76.10179092691959,80.80180200250977,88.97640100135692,93.85675888205766,101.3120820242496,108.44260544267375,117.85482681958837,125.66884301861562,138.02055080563406,145.40801607897086,151.6549707467516,163.08341154202816,174.4642125985205,187.22024564087442,202.08330005535922,215.46077992468008,226.72614136473385,240.22610571254978,265.2324540486733,284.78730016587684,305.9341475184209,322.8722194309338,341.90886584354723,369.81785553512486,407.69435530281737,419.8737305877864,452.7822866981175,470.7692084530991,502.5975276228309,547.0691010188104,581.8651526440149,619.0275964472231,638.9312345218145,671.8975627762433,727.3487774536178,765.0025854634715,818.5957553380836,847.9475144514211,916.0296349914564,944.4248394357023,989.8415289490945,1015.7631925803936,1093.175017236778,1157.604809901988,1208.0353397105193,1168.2364788335578,1271.5133787016437,1295.4422709350447,1344.0446141217085
80.0,64.54851960479546,69.89763072062537,74.61699656839842,78.25582219866818,84.77517966697759,93.84682278850129,99.38278782941343,106.32580065241497,116.49631405480393,121.2692028291096,130.69737537247565,137.43778410200858,150.3446091734474,159.0089701694262,168.0987577519827,183.58321231768375,197.5086070279038,204.48778768548775,227.08395277216755,238.8043322193607,261.8919722161694,273.1154793915722,300.8618465676163,312.445674335868,336.4115306460275,361.5418533650951,390.5686604542691,411.8648175691608,431.54132192404415,484.5055283728398,502.29341627056186,526.2494423478465,560.5693755532739,592.843415519025,649.7758203651241,685.4881525125602,701.9617039998125,763.5797100063107,774.0420209660379,838.9743209302944,873.5792098545137,931.7653046639144,972.128950458196,1022.0353927907744,1133.6652626471043,1104.576505232572,1185.2593897177926,1192.3939288631448,1266.030910906396,1307.4710882677052,1323.842938931289
85.0,61.873294614998166,67.74601027202984,71.52735447688633,77.12692083500284,83.5950298827668,92.36359955461846,95.20997649430963,102.51292967036144,111.01988523544125,118.73742371654285,130.42316765639922,137.91071931492218,146.38582136052173,159.53062771218472,169.50384300335023,179.08809885219532,192.64312939447208,204.71874790107242,222.1347395095439,234.23285125995537,251.6778956785188,267.8393835131187,290.4739250699131,308.3690700941881,322.0124666984847,349.878001916535,386.06512548763584,400.7086328439972,419.8748396415033,446.14593205883654,494.430004155671,507.2545511036452,550.8669044925708,590.1946199599186,605.7749016580922,660.1446009937318,690.0384065446493,755.5683299978461,765.725075719403,849.2315998752866,902.2725794800925,918.9665401729895,959.1569228597893,1004.4387774644623,1044.1866723543908,1108.3998362871798,1140.0491275085446,1173.9549135437453,1257.3857709579947,1269.976567192433,1342.2607589003717
90.0,60.70927016948622,65.69779645993167,69.0830478015517,75.57847104203198,78.93548406725328,86.4746110200821,92.74785068874638,101.71486031661674,108.37728650883203,118.5619285271294,128.97532736074515,131.95624154419409,144.16905088117576,153.44618513309544,160.54052753717755,173.1981555074728,185.01234157542828,197.0100737096306,217.93341709813603,228.4549050602314,252.45513061238563,264.1119628649798,282.0263230709748,297.70824854206984,328.401221076184,348.0681161847081,372.6631303000506,398.9545585334645,422.59982793910547,447.81891503976084,475.5756385979908,493.0062788096184,530.2539521744172,571.3372376324917,604.2150910141786,665.8617673341174,687.5804675754907,724.2125245092103,772.2285028650126,792.7372897260361,865.9030054684654,885.4866758090689,980.5535813898244,995.5072686626498,1063.0169238665483,1053.1141355786042,1148.7732931080707,1137.8050751108342,1219.8831886460428,1241.2891011762692,1268.0745746562181
95.0,58.40510556530574,62.45022796578553,67.60879021375445,72.28371752715096,78.1053673983616,84.24146021297551,95.60887586926285,97.18087904543592,104.28841464621466,111.3438245971944,121.17744292273252,132.64587401616717,138.56567879957552,149.16670868300724,162.8712467003636,173.887599438165,181.0775623993567,200.12498851937983,203.38508316391219,225.21903201458184,240.31522112219744,260.7418988684229,275.63816586597414,297.5526559915791,312.8636544795417,331.21452952830765,368.0905583676931,375.39071776344144,413.59715295653524,437.516708905259,475.44750810034463,491.48905236801346,527.115482241749,555.1403642535086,590.762002556794,658.5716182200383,678.7633304724371,720.9680297213758,770.6735760218054,786.9635727380451,848.5908158538176,904.0653272442736,915.2918189312518,1004.4314312625754,1053.189965157039,1059.696886898234,1131.850854712975,1166.6616848210172,1220.2955924354872,1245.9656668482792,1282.7664416877358
100.0,58.19716588245664,61.59885007157227,66.888550890566,72.50628874832222,76.41030909565391,85.6968356690094,89.68136170531088,94.5258860411211,102.44174376990172,107.4343205521172,117.97319587747079,128.2897650750123,134.19508444638439,148.5788054924361,156.69475956380134,166.05012565180004,178.31077722747486,194.31318526252252,204.9639949117358,216.1273547629487,239.4151272544685,257.9266919632473,267.5105527951296,287.6031077750581,308.3436715073516,329.20957155099984,367.06495008282405,383.4206295702572,402.76731188263545,428.6506482544833,439.3739972046135,500.97320302467625,526.239367992687,542.5974102477148,580.8201988594727,618.3968266042081,672.1353139721739,704.753792874698,747.2138020404094,783.8186353048848,869.8404796250264,869.8179688763524,960.2810738844548,973.7812316523768,1029.3849702151813,1070.6838858187475,1146.6635605877366,1156.3786560852748,1226.3235950705987,1242.6931474841224,1302.3554033906407
105.0,54.97600677758002,60.95393126595906,66.03766341474977,67.88929827643983,73.51261623006549,80.0015934121033,87.07995083866608,94.23708505152385,100.81002388807974,107.65217990172039,116.5312501833228,120.76378824919176,132.5267374492233,144.19784343892073,152.71595897541738,162.65639718985574,174.770156543319,183.96025624382418,202.10187801129345,212.4271931947933,234.81622614477595,247.62237711534874,261.9542618428056,291.9210413111485,300.5262587542049,323.854942231442,345.94357001295117,382.6921410668703,400.69913375656256,429.8829615249842,446.6613189666043,481.61870090499644,524.8196127935245,562.0956220948523,576.6758936935801,609.0575215922375,655.1590303017143,678.5914095716425,736.2650642838507,771.6488139804995,800.4096633891713,846.5651129240878,916.8755410234987,960.6827011306024,987.4860526026437,1052.9185957847967,1149.1766262828687,1121.9191500423835,1196.386272953787,1239.959767877791,1279.91596634667
